schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:13a288451dc29e504f89,ror:0005w8d69:program:thesis-or-research-master-s:master-of-science-in-computer-science,ror:0005w8d69,Università di Camerino,funding|tuition|fees|summer,"ERDIS tuition waiver, food, lodging, and possible cash scholarship mechanism.",ERDIS Scholarships,University of Camerino International,https://international.unicam.it/scholarship-unicam/erdis-scholarships,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current mechanism checked 2026-09-11; linked call label is stale,medium,official page checked,stage3re11:camerino:erdis,Benefit mechanism is official; exact 2027–28 call terms and deadline remain unresolved.
2.0,stage3src:91cd1c5a336a750c0992,ror:0005w8d69:program:thesis-or-research-master-s:master-of-science-in-computer-science,ror:0005w8d69,Università di Camerino,admissions|deadline|eligibility,"Strict March 31, 2026 pre-admission deadline for the 2026–27 cycle.",Admissions,University of Camerino,https://www.unicam.it/international-student/study-at-unicam/admissions,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:camerino:admissions,
2.0,stage3src:b07126d84ac0d2ac02bf,ror:0005w8d69:program:thesis-or-research-master-s:master-of-science-in-computer-science,ror:0005w8d69,Università di Camerino,program|research|eligibility|language,"Current English 120-CFU Computer Science MSc, software and cybersecurity curricula, and thesis route.",Computer Science,University of Camerino School of Science and Technology,https://sst.unicam.it/corsi/computer-science,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:camerino:program,
2.0,stage3src:e00f315a01fa1f8416a2,ror:0005w8d69:program:thesis-or-research-master-s:master-of-science-in-computer-science,ror:0005w8d69,Università di Camerino,funding|deadline,"Current 30 Welcome awards, EUR 1500 one-year amount, and February 18, 2027 deadline.",Scholarships,University of Camerino,https://www.unicam.it/futuro-studente/vuoi-iscriverti/borse-di-studio,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:camerino:welcome,
2.0,stage3src:f23c1147720c55346ccf,ror:0005w8d69:program:thesis-or-research-master-s:master-of-science-in-computer-science,ror:0005w8d69,Università di Camerino,funding|tuition|fees|summer,"2026–27 EUR 6876 annual lump-sum option covering tuition, room, meals, transport, and sports for limited places.",Lump Sum Enrollment Payment,University of Camerino International,https://international.unicam.it/admissions/lump-sum-enrollment-payment,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:camerino:lump,
2.0,stage3src:fffd738ae755db61ea8e,ror:0005w8d69:program:thesis-or-research-master-s:master-of-science-in-computer-science,ror:0005w8d69,Università di Camerino,admissions|eligibility|language|fees,"Bachelor's access, transcript and syllabus, CIMEA, B2 certificate, and Universitaly requirements.",How to prepare for MSc enrolment,University of Camerino International,https://international.unicam.it/how-to-prepare-enrolment/msc-degree,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:camerino:enrolment,
2.0,stage3src:35b90f3e1e30c890f342,ror:03ad39j10:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:03ad39j10,University of Pisa,admissions|deadline|eligibility|language,2026–27 international application dates and English-taught master's enrollment route.,Master's degrees held in English,University of Pisa,https://www.unipi.it/en/education/registration/enrolment-and-registration/enrolment-for-international-students/masters-degree-held-in-english/,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:pisa:admissions,
2.0,stage3src:79c198887091a4b3d6ac,ror:03ad39j10:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:03ad39j10,University of Pisa,tuition|fees|funding,2026–27 maximum tuition and scholarship links for international students.,University fees and scholarships,University of Pisa,https://www.unipi.it/en/education/registration/enrolment-and-registration/enrolment-for-international-students/university-fees-and-scholarships/,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:pisa:fees,
2.0,stage3src:81cdff5b69ad08ff06a0,ror:03ad39j10:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:03ad39j10,University of Pisa,program|research|eligibility|language,"Current English Computer Science master's, Foundations of Software route, dissertation, and 72-credit subject prerequisites.",Master's Degree in Computer Science,University of Pisa,https://www.unipi.it/en/education/courses/master-degree/computer-science-wif-lm-en/,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:pisa:program,
2.0,stage3src:d960b48d3e2ea6300876,ror:03ad39j10:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:03ad39j10,University of Pisa,funding|tuition|fees|summer,"2026–27 DSU deadline and tuition, accommodation or rent, meals, and cash benefit route.",DSU Scholarship,University of Pisa,https://www.unipi.it/en/education/registration/enrolment-and-registration/enrolment-for-international-students/dsu-scholarship-university-of-pisa/,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:pisa:dsu,
2.0,stage3src:740012022702017af385,ror:04jr1s763:program:thesis-or-research-master-s:msc-in-software-science-and-technology,ror:04jr1s763,University of Florence,program|research|eligibility|language,"Current unrestricted English LM-18 Software degree, two-year structure, subject focus, and thesis component.",Software: Science and Technology,University of Florence,https://www.unifi.it/en/study-us/degree-programs/second-cycle-degree/software-science-and-technology,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:florence:program,
2.0,stage3src:99bbaf9ce6e9873c0aca,ror:04jr1s763:program:thesis-or-research-master-s:msc-in-software-science-and-technology,ror:04jr1s763,University of Florence,funding|tuition|fees|summer,"2026–27 DSU deadline, cash, meals, housing-if-available, and annual service period.",Scholarship,DSU Toscana,https://www.dsu.toscana.it/borsa-di-studio,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:florence:dsu,
2.0,stage3src:9a2026194e8751e04f72,ror:04jr1s763:program:thesis-or-research-master-s:msc-in-software-science-and-technology,ror:04jr1s763,University of Florence,funding|eligibility,Extra-EU translated and legalized economic documentation and developing-country certification route.,Foreign Students,DSU Toscana,https://www.dsu.toscana.it/-/foreign-students,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:florence:foreign,
2.0,stage3src:c09f310c3684a4a31d4f,ror:04jr1s763:program:thesis-or-research-master-s:msc-in-software-science-and-technology,ror:04jr1s763,University of Florence,admissions|eligibility|language|deadline|fees,"2026–27 international application date, EUR 20 fee, and English-medium prior-degree evidence route.",Software: Science and Technology application listing,University of Florence,https://apply.unifi.it/courses/course/97-software-science-and-technology,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27 checked 2026-09-11,high,official page checked,stage3re11:florence:apply,Official listing was indexed but denied automated page rendering; claims were cross-checked against the official listing metadata.
2.0,stage3src:1e8b9fd86921b9d9fa50,us:ipeds:160658:program:phd:phd-in-applied-computing-and-information-sciences,us:ipeds:160658,University of Louisiana at Lafayette,program|research|admissions|eligibility|deadline|funding,"Current doctorate, bachelor's-entry structure, prerequisites, fall deadline, and fellowship or assistantship dates.","Applied Computing and Information Sciences, PhD",University of Louisiana at Lafayette,https://louisiana.edu/graduateschool/majors-minors/applied-computing-and-information-sciences-phd,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:ull:program,
2.0,stage3src:f5acc9527d7f77977dcf,us:ipeds:160658:program:phd:phd-in-applied-computing-and-information-sciences,us:ipeds:160658,University of Louisiana at Lafayette,funding|tuition|fees|insurance|summer,"2026–27 fellowship stipend floor, tuition and mandatory-fee waiver, summer inclusion, duration, and international insurance limitation.",PhD University Fellowship Application 2026–2027,University of Louisiana at Lafayette,https://louisiana.edu/sites/default/files/2026-01/PhD%20University%20Fellowship%20Application%20%282026-2027%29%201%202.pdf,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,2026–27,high,official page checked,stage3re11:ull:fellowship,
2.0,stage3src:35f7fe65ba7d266af4b0,us:ipeds:180461:program:phd:computer-science-phd,us:ipeds:180461,Montana State University,admissions|eligibility|language|funding|tuition,"Bachelor's entry, recent-coursework GPA, English thresholds, faculty endorsement, and draft-labeled universal funding claims.",[DRAFT] Graduate Degree Admission Requirements,Montana State University Gianforte School of Computing,https://www.cs.montana.edu/graduate-admissions.html,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current draft page checked 2026-09-11,medium,official page checked,stage3re11:montana:admissions,The official page title explicitly labels the content draft; funding claims require offer-level confirmation.
2.0,stage3src:53ccb1358317214cca8e,us:ipeds:180461:program:phd:computer-science-phd,us:ipeds:180461,Montana State University,program|deadline|funding,Current fall priority and final deadlines plus qualified graduate funding description.,Graduate Program,Montana State University Gianforte School of Computing,https://www.cs.montana.edu/grad/,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:montana:graduate,
2.0,stage3src:7a5a1c8b77a3b1f107b3,us:ipeds:180461:program:phd:computer-science-phd,us:ipeds:180461,Montana State University,program|research,Current Computer Science PhD and dissertation-based degree structure.,PhD Degree,Montana State University Gianforte School of Computing,https://www.cs.montana.edu/phd-degree.html,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:montana:program,
2.0,stage3src:15d2865c9650f52d39ab,us:ipeds:196079:program:phd:phd-in-computer-science,us:ipeds:196079,Binghamton University,program|admissions|funding,Departmental graduate routes and consideration of eligible applicants for assistantships.,Graduate Programs,Binghamton University Department of Computer Science,https://www.binghamton.edu/computer-science/graduate-programs/,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:binghamton:graduate,
2.0,stage3src:2f07a0ebf9ae78ab3701,us:ipeds:196079:program:phd:phd-in-computer-science,us:ipeds:196079,Binghamton University,program|research|funding|tuition,"Current Computer Science PhD, research structure, assistantship mechanisms, and broad-based fee-scholarship boundary.",Computer Science graduate program,Binghamton University,https://www.binghamton.edu/apps/academics/program/gd/computer-science,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:binghamton:program,
2.0,stage3src:3c2d2689ed83562b5404,us:ipeds:196079:program:phd:phd-in-computer-science,us:ipeds:196079,Binghamton University,admissions|eligibility|language|deadline,"Published GPA floor, rolling cycle, recommended master's preparation, and general faculty-support expectation.",Computer Science application requirements,Binghamton University,https://www.binghamton.edu/apps/catalog/application-requirement/view/R92,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current catalog checked 2026-09-11,high,official page checked,stage3re11:binghamton:requirements,
2.0,stage3src:58fa4b4ad36853274b17,us:ipeds:220862:program:phd:phd-in-computer-science,us:ipeds:220862,University of Memphis,admissions|eligibility|language|deadline|funding,"Degree and GPA routes, prerequisites, GRE requirement, English thresholds, fall deadline, and most-PhD-students funding statement.",Graduate Admissions,University of Memphis Department of Computer Science,https://www.memphis.edu/cs/future_students/graduate.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:memphis:graduate,
2.0,stage3src:6ba11ada45413ef18622,us:ipeds:220862:program:phd:phd-in-computer-science,us:ipeds:220862,University of Memphis,program|research,Current Computer Science PhD and dissertation-based research route.,PhD in Computer Science,University of Memphis,https://www.memphis.edu/cs/programs/phd_computer_science.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:memphis:program,
2.0,stage3src:d11fd82d7c06d00c114f,us:ipeds:220862:program:phd:phd-in-computer-science,us:ipeds:220862,University of Memphis,admissions|fees,Published guidance for fee handling after a prior graduate application fee.,Graduate Admissions FAQ,University of Memphis,https://www.memphis.edu/graduateadmissions/future/faq.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:memphis:faq,
2.0,stage3src:ee61399e3ab6975275eb,us:ipeds:220862:program:phd:phd-in-computer-science,us:ipeds:220862,University of Memphis,admissions|fees|funding,International application fee and department-controlled assistantship mechanism.,Graduate Admission Procedures,University of Memphis,https://www.memphis.edu/graduateadmissions/future/admproc.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:memphis:general,
2.0,stage3src:48b80ae40c91a113203e,us:ipeds:221847:program:phd:computer-science-phd,us:ipeds:221847,Tennessee Technological University,admissions|deadline|fees|language,International application fee and latest explicit international deadline cycle.,Apply to Graduate Studies,Tennessee Technological University,https://www.tntech.edu/graduatestudies/admissions/apply.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Latest cycle checked 2026-09-11,high,official page checked,stage3re11:tntech:apply,
2.0,stage3src:6aff28d66d6b3cc6be29,us:ipeds:221847:program:phd:computer-science-phd,us:ipeds:221847,Tennessee Technological University,funding|tuition|fees|summer,"Competitive TA and RA mechanism, stipend and tuition benefits, partial fee coverage, and summer distinction.",Graduate Assistantships,Tennessee Technological University,https://www.tntech.edu/engineering/programs/csc/graduate-assistantships.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:tntech:assistantships,
2.0,stage3src:c2573195fc13052d5e0f,us:ipeds:221847:program:phd:computer-science-phd,us:ipeds:221847,Tennessee Technological University,program|research|eligibility,Current Computer Science PhD and direct BS-to-PhD pathway.,Computer Science Ph.D. Program,Tennessee Technological University,https://www.tntech.edu/engineering/programs/csc/ph.d-program.php,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:tntech:program,
2.0,stage3src:8a8354d2bb2fe7306047,us:ipeds:240727:program:phd:phd-in-computer-science,us:ipeds:240727,University of Wyoming,tuition|fees,FY27 nonresident graduate tuition and fee schedule used to state the unfunded exposure.,Tuition and Fees,University of Wyoming,https://www.uwyo.edu/fsbo/student-financial-services/tuition-and-fees.html,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,FY27 checked 2026-09-11,high,official page checked,stage3re11:wyoming:tuition,
2.0,stage3src:c5a2bd6a3ff0437308be,us:ipeds:240727:program:phd:phd-in-computer-science,us:ipeds:240727,University of Wyoming,program|research|eligibility|language|funding,"Current CS PhD, direct bachelor's route, GPA, prerequisites, English thresholds, and majority-support statement.",Computer Science MS and PhD,University of Wyoming,https://www.uwyo.edu/uw/degree-programs/computer-science-ms-phd.html,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:wyoming:program,
2.0,stage3src:d811c78f74a96bec5154,us:ipeds:240727:program:phd:phd-in-computer-science,us:ipeds:240727,University of Wyoming,funding|tuition|fees|insurance,"Estimated full-time doctoral stipend and tuition, mandatory-fee, and insurance benefit components.",Assistantship Funding,University of Wyoming Graduate Education,https://www.uwyo.edu/uwgrad/enrolled-students/financial-assistance/assistantship-funding.html,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current package checked 2026-09-11,high,official page checked,stage3re11:wyoming:assistantship,
2.0,stage3src:e4f614c36ef38071efa7,us:ipeds:240727:program:phd:phd-in-computer-science,us:ipeds:240727,University of Wyoming,admissions|deadline|fees|funding|tuition,"Computer Science admissions route, application fee, March 15 funding deadline, assistantship mechanisms, and five-year support ceiling.",Graduate Admissions,University of Wyoming EECS,https://www.uwyo.edu/eecs/graduate/admissions.html,data/raw/pass2/stage_03_reentry_11.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re11:wyoming:admissions,
