schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry06:fiu:research,us:ipeds:133951,Doctor of Philosophy in Computer Science,lab_or_center_signal,software assurance and security research fit,Knight Foundation School Research,Florida International University,https://www.cis.fiu.edu/research/,2026-09-10,"Official research page documents automated software testing, model-driven engineering, cybersecurity, reliable systems, and related labs and groups.",Lab-level relevance does not establish current recruiting or supervision authority.
2.0,reentry06:fiu:handbook,us:ipeds:133951,Doctor of Philosophy in Computer Science,official_program_or_department_signal,current faculty and research-area inventory,Graduate Student Handbook 2026,Florida International University,https://www.cis.fiu.edu/wp-content/uploads/2026/03/Graduate-Student-Handbook_2026.pdf,2026-09-10,"Current official handbook lists software engineering, formal methods, security, systems, and doctoral faculty research areas.","Faculty listings require Stage 4 appointment, authority, and capacity verification."
2.0,reentry06:ontario-tech:program,ca:dli:O19315945002,Software Engineering (MASc),official_program_or_department_signal,exact thesis route and admissions structure,Software Engineering Master's Programs,Ontario Tech University,https://gradstudies.ontariotechu.ca/future_students/programs/masters_programs/software_engineering/index.php,2026-09-10,"Official page confirms the Software Engineering MASc, 24-month thesis format, relevant bachelor's fields, GPA floor, and required willing supervisor.",Supervisor willingness and applicant equivalency remain unverified.
2.0,reentry06:ontario-tech:research,ca:dli:O19315945002,Software Engineering (MASc),official_program_or_department_signal,software assurance research fit,Software Engineering Research Areas and Courses,Ontario Tech University,https://gradstudies.ontariotechu.ca/future_students/programs/masters_programs/software_engineering/index.php#Research,2026-09-10,"The official program inventory identifies software verification and validation, testing and quality assurance, security and dependability, cloud, embedded systems, and AI.",Area listings do not prove an available supervisor.
2.0,reentry06:ontario-tech:funding,ca:dli:O19315945002,Software Engineering (MASc),research_masters_or_scholarship_search,preliminary minimum-funding mechanisms,Financial Aid — Research Graduate Programs,Ontario Tech University,https://engineering.ontariotechu.ca/future-students/graduate/unpublished-financial-aid.php,2026-09-10,Official engineering page describes scholarships and TA/RA mechanisms used in guaranteed funding packages for MASc and PhD students.,"The exact package, international eligibility, fees, and renewal must be verified from a current offer."
2.0,reentry06:carleton:program,ca:dli:O19332687812,Electrical and Computer Engineering (MASc) — Software Engineering Concentration,official_program_or_department_signal,exact MASc and concentration structure,Electrical and Computer Engineering — Master's Programs,Carleton University,https://graduate.carleton.ca/program/electrical-and-computer-engineering-masters-programs/,2026-09-10,Official page confirms the research-thesis MASc and an available Software Engineering concentration through the joint institute.,Target-cycle concentration availability and applicant eligibility require Stage 3 verification.
2.0,reentry06:carleton:research,ca:dli:O19332687812,Electrical and Computer Engineering (MASc) — Software Engineering Concentration,lab_or_center_signal,current software verification and security fit,Systems and Computer Engineering Research Areas,Carleton University,https://carleton.ca/sce/research-areas/,2026-09-10,"Official research inventory lists software evolution, testing, verification and validation, quality assurance, model-driven engineering, cloud, distributed systems, and security.",Topic breadth does not establish a willing or funded supervisor.
2.0,reentry06:carleton:funding,ca:dli:O19332687812,Electrical and Computer Engineering (MASc) — Software Engineering Concentration,research_masters_or_scholarship_search,preliminary admissions-funding mechanism,Financial Assistance,Carleton University,https://graduate.carleton.ca/financial-assistance/,2026-09-10,Official Graduate Studies page states that program applicants are automatically considered for possible admissions funding and may receive an offer with admission.,"No universal international award, amount, duration, or net-cost coverage is established."
2.0,reentry06:uottawa:program,ca:dli:O19397188593,Master of Applied Science in Electrical and Computer Engineering,official_program_or_department_signal,exact research MASc and institute structure,Electrical and Computer Engineering Graduate Programs,University of Ottawa,https://www.uottawa.ca/faculty-engineering/graduate-studies/programs/electrical-computer-engineering,2026-09-10,Official Faculty of Engineering page confirms the MASc and the joint Ottawa-Carleton institute structure.,Applicant-specific entry and supervisor conditions require Stage 3 verification.
2.0,reentry06:uottawa:catalog,ca:dli:O19397188593,Master of Applied Science in Electrical and Computer Engineering,official_program_or_department_signal,"research themes, thesis route, and current catalog",Master of Applied Science Electrical and Computer Engineering 2026-2027,University of Ottawa,https://catalogue.uottawa.ca/en/graduate/master-applied-science-electrical-computer-engineering/master-applied-science-electrical-computer-engineering.pdf,2026-09-10,"Current official catalog confirms the two-year MASc, thesis orientation, and computer/software engineering and distributed-systems research themes.",Catalog structure does not establish an available supervisor or funding offer.
2.0,reentry06:uottawa:funding,ca:dli:O19397188593,Master of Applied Science in Electrical and Computer Engineering,research_masters_or_scholarship_search,international master's funding mechanisms,Awards and Financial Support,University of Ottawa,https://www.uottawa.ca/study/graduate-studies/awards-financial-support,2026-09-10,Official page lists admission scholarships and teaching and research assistantships among international master's support mechanisms.,"Availability is not universal and exact award, duration, fees, and living-cost coverage remain unresolved."
2.0,reentry06:windsor:program,ca:dli:O19358946722,Electrical Engineering (MASc),official_program_or_department_signal,exact thesis MASc structure,Electrical Engineering Graduate Program,University of Windsor,https://www.uwindsor.ca/graduate-studies/320/electrical-engineering,2026-09-10,"Official Graduate Studies page confirms a two-year research MASc with four graduate courses, thesis, required advisor, and scholarships or assistantships available by application.",Computer Science degree equivalency and advisor availability are unresolved.
2.0,reentry06:windsor:research,ca:dli:O19358946722,Electrical Engineering (MASc),official_program_or_department_signal,engineering assurance research signal,Electrical and Computer Engineering Research,University of Windsor,https://www.uwindsor.ca/engineering/electrical/research/299/research,2026-09-10,"Official department page identifies fault detection, system safeguarding, CAD-supported simulation and verification, and computer-engineering research facilities.",The signal is broader than pure software engineering and requires faculty-level fit verification.
2.0,reentry06:windsor:funding,ca:dli:O19358946722,Electrical Engineering (MASc),research_masters_or_scholarship_search,preliminary research-master funding mechanisms,Scholarships and Awards,University of Windsor,https://www.uwindsor.ca/graduate-studies/456/scholarships-and-awards,2026-09-10,Official page states that international full-time research-program applicants can be considered for entrance scholarships and that research and graduate assistantships may be available.,All mechanisms are competitive and do not establish a complete applicant-specific package.
2.0,reentry06:saarland:program,ror:01jdpyv68,M.Sc. Cybersecurity,official_program_or_department_signal,exact English cybersecurity MSc,Cybersecurity (M.Sc.),Saarland University,https://www.uni-saarland.de/en/study/programmes/master/cybersecurity.html,2026-09-10,"Official program page confirms the English MSc, software security, systems, formal methods, privacy, cryptography, C1 English, and no tuition.",Stage 3 must verify curriculum equivalency and target-cycle application requirements.
2.0,reentry06:saarland:research,ror:01jdpyv68,M.Sc. Cybersecurity,lab_or_center_signal,CISPA-linked software security and formal-methods fit,Master Cybersecurity,Saarland University,https://cysec.uni-saarland.de/master/cybersecurity/,2026-09-10,"Official program site ties study in software security, formal methods, systems, privacy, and cryptography to current CISPA research.",Research environment does not establish thesis supervision capacity for the applicant.
2.0,reentry06:saarland:funding,ror:01jdpyv68,M.Sc. Cybersecurity,research_masters_or_scholarship_search,tuition and financing boundary,Financing Your Studies,Saarland University,https://www.uni-saarland.de/en/global/welcome-center/preparing/financing.html,2026-09-10,Official international-student guidance describes study financing and scholarship resources alongside the program's no-tuition status.,No program-wide living-cost award or applicant-specific support is established.
2.0,reentry06:passau:program,ror:05ydjnb78,M.Sc. Computer Science,official_program_or_department_signal,exact research MSc and entry rules,M.Sc. Computer Science,University of Passau,https://www.uni-passau.de/en/msc-computer-science,2026-09-10,"Official page confirms the research-oriented MSc, English-study option, bachelor's entry, 110-ECTS subject requirement, grade rule, and thesis or equivalent research-writing evidence.",Applicant transcript mapping and Fall 2027 rules require Stage 3 verification.
2.0,reentry06:passau:curriculum,ror:05ydjnb78,M.Sc. Computer Science,official_program_or_department_signal,program analysis and verification curriculum,M.Sc. Computer Science Module Catalogue,University of Passau,https://www.fim.uni-passau.de/fileadmin/dokumente/fakultaeten/fim/dekanat/Anrechenbarkeitstabelle/Modulkatalog-Master-Informatik_03.06.2022.pdf,2026-09-10,"Official module catalog documents software analysis, testing, automated debugging, fault localization, defect prediction, and formal verification within Programming and Software Systems.",Module availability in the target cycle must be checked.
2.0,reentry06:passau:funding,ror:05ydjnb78,M.Sc. Computer Science,research_masters_or_scholarship_search,tuition and living-cost boundary,Costs and Funding,University of Passau,https://www.uni-passau.de/en/costs-funding,2026-09-10,"Official university guidance describes semester contributions, living costs, and scholarship resources for international students in a generally tuition-free degree context.",No program-wide living-cost funding commitment is established.
2.0,reentry06:tu-berlin:program,ror:03v4gjf40,"Computer Science (Informatik), M.Sc.",official_program_or_department_signal,exact English 120-ECTS MSc,"Computer Science (Informatik), M.Sc.",Technische Universität Berlin,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/computer-science-informatik-m-sc/,2026-09-10,"Official program page confirms the English, 120-ECTS MSc, open admission, Data and Software Engineering area, and detailed subject-credit requirements.",Open admission still requires full equivalency and language compliance.
2.0,reentry06:tu-berlin:admission,ror:03v4gjf40,"Computer Science (Informatik), M.Sc.",official_program_or_department_signal,curriculum-equivalency and B2 gate,M.Sc. Computer Science Application and Admission,Technische Universität Berlin,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-computer-science-informatik/msc-cs-in-application-admission,2026-09-10,"Official admissions page specifies theoretical CS, computer engineering, practical CS, mathematics, further CS credits, and B2 English requirements.",The university performs no preliminary document check; applicant mapping remains unresolved.
2.0,reentry06:tu-berlin:funding,ror:03v4gjf40,"Computer Science (Informatik), M.Sc.",research_masters_or_scholarship_search,fees and external-funding boundary,Financing Your Studies,Technische Universität Berlin,https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies/,2026-09-10,"Official university guidance states that regular degree programs have no tuition fee, distinguishes the required semester contribution, and warns that students must finance their living costs.",No program-level living-cost scholarship or applicant-specific funding is established.
2.0,reentry06:trento:program,ror:05trd4x28,Master's Degree in Computer Science,official_program_or_department_signal,exact English research master's,Computer Science Master's Degree,University of Trento,https://corsi.unitn.it/en/computer-science-master,2026-09-10,"Current official page confirms the English, two-year, 120-ECTS Computer Science master's and its research-oriented specialization structure.",The Fall 2027 call and applicant-specific admission remain unverified.
2.0,reentry06:trento:research,ror:05trd4x28,Master's Degree in Computer Science,official_program_or_department_signal,formal verification and software-security curriculum,Computer Science Program Overview,University of Trento,https://corsi.unitn.it/en/computer-science-master/program/overview,2026-09-10,"Official curriculum page lists automated reasoning and formal verification, security testing, distributed systems, cryptographic methods, autonomous software agents, and software technologies.",Course listings do not establish thesis-supervisor availability.
2.0,reentry06:trento:funding,ror:05trd4x28,Master's Degree in Computer Science,research_masters_or_scholarship_search,non-EU merit scholarship and tuition waiver,Scholarships for International Students,University of Trento,https://www.unitn.it/en/study/fees-scholarships-accommodation/scholarships-and-awards/scholarships-international-students,2026-09-10,"Official page describes limited merit scholarships for non-EU students, an annual award, tuition exemption for recipients, and performance-based renewal.","Scholarships are limited, rank-dependent, conditional, and may not cover total living costs."
