schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:83f3ca3cd29ffea9a525,ca:dli:O19397188593:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19397188593,University of Ottawa,admissions|eligibility|language|fees,"General master's 70% rule, language-test exemption pathway, thesis-supervisor requirement, and application process; most-program CAD 110 fee remains program-confirmation dependent.",How to Apply for Graduate Studies,University of Ottawa,https://www.uottawa.ca/study/graduate-studies/how-to-apply,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,medium,official page checked,stage3re06:uottawa:application,
2.0,stage3src:88057e991d539f9eaf37,ca:dli:O19397188593:program:thesis-or-research-master-s:master-of-applied-science-in-electrical-and-computer-engineering,ca:dli:O19397188593,University of Ottawa,program|admissions|eligibility|language|tuition,"Current MASc, two-year thesis structure, 70% floor, ECE-or-equivalent degree, international equivalency review, and mandatory supervisor at application.",Master of Applied Science Electrical and Computer Engineering,University of Ottawa Graduate Catalogue,https://catalogue.uottawa.ca/en/graduate/master-applied-science-electrical-computer-engineering/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,2026-2027 catalogue checked 2026-09-10,high,official page checked,stage3re06:uottawa:catalog,
2.0,stage3src:00846034311260a2f01b,ror:01jdpyv68:program:thesis-or-research-master-s:m-sc-cybersecurity,ror:01jdpyv68,Saarland University,program|admissions|eligibility|language|deadline|tuition|fees,"Current research master's, detailed curriculum gate, C1 certificate rule rejecting MOI, recurring deadlines, no tuition, and required semester fee.",Cybersecurity (M.Sc.),Saarland University,https://www.uni-saarland.de/en/study/programmes/master/cybersecurity.html,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current program checked 2026-09-10,high,official page checked,stage3re06:saarland:program,
2.0,stage3src:d04745b7bf8fd941efed,ror:01jdpyv68:program:thesis-or-research-master-s:m-sc-cybersecurity,ror:01jdpyv68,Saarland University,funding|tuition|fees,"Consecutive master's tuition is state-funded, while living-cost support depends on external scholarships and personal financing rather than a program package.",Financing Your Studies,Saarland University,https://www.uni-saarland.de/fileadmin/upload/studium/flyer/sprachen/financing-your-studies.pdf,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current official guidance accessed 2026-09-10,high,official page checked,stage3re06:saarland:funding,
2.0,stage3src:1da667e91c82bcf0c7ed,ror:03v4gjf40:program:thesis-or-research-master-s:computer-science-informatik-m-sc,ror:03v4gjf40,Technische Universität Berlin,funding|tuition|fees,"No tuition, required semester fee, external and limited university scholarship menu, and no program-level living-cost package.",Financing Your Studies,Technische Universität Berlin,https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current funding guidance checked 2026-09-10,high,official page checked,stage3re06:tu-berlin:funding,Current semester amount cross-checked at https://www.tu.berlin/en/studying/organizing-your-studies/topics-a-z/semester-fees.
2.0,stage3src:20316fbd9acc53daec70,ror:03v4gjf40:program:thesis-or-research-master-s:computer-science-informatik-m-sc,ror:03v4gjf40,Technische Universität Berlin,program|admissions|eligibility|language,"Current master's route, exact credit buckets, B2 English, VPD process, and examination-board equivalency decision.",M.Sc. Computer Science: Application and Admission,Technische Universität Berlin Faculty IV,https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-computer-science-informatik/msc-cs-in-application-admission,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current admission rules checked 2026-09-10,high,official page checked,stage3re06:tu-berlin:admission,
2.0,stage3src:73a94f161215af58b4de,ror:03v4gjf40:program:thesis-or-research-master-s:computer-science-informatik-m-sc,ror:03v4gjf40,Technische Universität Berlin,admissions|deadline|fees,"Foreign-degree VPD requirement, uni-assist processing fee, one-master's-application-per-semester rule, and latest published application process.",Applying with a Primary University Degree from a Foreign University,Technische Universität Berlin Office of Student Affairs,https://www.tu.berlin/en/i-a-office-of-student-affairs/masters-application-enrollment/application/applying-with-a-primary-university-degree-from-a-foreign-university,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Latest 2026-2027 process checked 2026-09-10,high,official page checked,stage3re06:tu-berlin:application,
2.0,stage3src:01188c3b0545de961d03,ror:05trd4x28:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:05trd4x28,University of Trento,program|admissions|eligibility|language,"Current two-year, 120-credit English Computer Science master's with research tracks and thesis context.",Computer Science Master's Degree,University of Trento,https://corsi.unitn.it/en/computer-science-master,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current program checked 2026-09-10,high,official page checked,stage3re06:trento:program,
2.0,stage3src:76444a567bd5c7ae4576,ror:05trd4x28:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:05trd4x28,University of Trento,admissions|eligibility|language|deadline|fees,"Latest non-European call, March 4, 2026 deadline, EUR 30 fee, document and B2 requirements, ranking, confirmation, and visa steps.",Admission and Enrollment for Non-European Citizens,University of Trento,https://corsi.unitn.it/en/computer-science/enrollment/admission-non-european-citizens,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,2026-2027 call; 2027-2028 not yet published,high,official page checked,stage3re06:trento:admission,
2.0,stage3src:a806c53064cfd559301f,ror:05trd4x28:program:thesis-or-research-master-s:master-s-degree-in-computer-science,ror:05trd4x28,University of Trento,funding|tuition|fees,"Limited non-EU merit scholarship amounts, tuition exemption, two-year maximum, credit-based renewal, and merit-ranked tuition bands.",Scholarships for International Students,University of Trento,https://www.unitn.it/en/study/fees-scholarships-accommodation/scholarships-and-awards/scholarships-international-students,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current funding rules checked 2026-09-10,high,official page checked,stage3re06:trento:funding,Tuition bands cross-checked at https://www.unitn.it/en/study/fees-scholarships-accommodation/tuition-fees/non-eu-citizens/masters-degrees-english.
2.0,stage3src:3d9fa9b10150095fcfa5,ror:05ydjnb78:program:thesis-or-research-master-s:m-sc-computer-science,ror:05ydjnb78,University of Passau,program|admissions|eligibility|language|deadline|tuition,"Current master's, 110-ECTS and grade-or-rank gates, final-project evidence, English and German rules, application window, and no tuition.",M.Sc. Computer Science,University of Passau,https://www.uni-passau.de/en/msc-computer-science,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current program checked 2026-09-10,high,official page checked,stage3re06:passau:program,
2.0,stage3src:c59f20a7f5831d4ba7fa,ror:05ydjnb78:program:thesis-or-research-master-s:m-sc-computer-science,ror:05ydjnb78,University of Passau,funding|tuition|fees,"No tuition, EUR 126.90 winter 2026-2027 semester fee, monthly living-cost and insurance estimates, visa proof-of-funds floor, and absence of an entry funding package.",Cost of Living and Funding Options,University of Passau,https://www.uni-passau.de/en/costs-and-funding,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current cost guidance checked 2026-09-10,high,official page checked,stage3re06:passau:funding,Semester amount cross-checked at https://www.uni-passau.de/en/costs-funding/enrolment-fee.
2.0,stage3src:57416e3c42e4155a9a8e,us:ipeds:100751:program:phd:ph-d-in-computer-science,us:ipeds:100751,The University of Alabama,admissions|deadline|funding|tuition,"February 28 department timing, automatic assistantship consideration, competitive half-time GTA/GRA route, academic-year full tuition, and performance conditions.",Graduate Admissions,The University of Alabama Department of Computer Science,https://cs.ua.edu/admissions/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re06:alabama:admissions,
2.0,stage3src:9c07455ac4e5e904a5d4,us:ipeds:100751:program:phd:ph-d-in-computer-science,us:ipeds:100751,The University of Alabama,admissions|eligibility|fees|funding|tuition,"USD 80 international fee per submission, maximum two active degree-program applications, waiver categories, and assistantship tuition, health, fee, and summer boundaries.",Admission Requirements and Materials; Assistantship FAQs,The University of Alabama Graduate School,https://graduate.ua.edu/applicants/requirements/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re06:alabama:fees-benefits,Assistantship coverage cross-checked against https://graduate.ua.edu/students/assistantship-faq/.
2.0,stage3src:df6be79bb92f2cca2dbb,us:ipeds:100751:program:phd:ph-d-in-computer-science,us:ipeds:100751,The University of Alabama,program|admissions|eligibility,"Current Computer Science PhD, 3.5 GPA requirement, programming and core-CS preparation, faculty-interest expectation, and dissertation structure.","Computer Science, Ph.D.",The University of Alabama Graduate Catalog,https://catalog.ua.edu/graduate/engineering/computer-science/phd/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current catalog checked 2026-09-10,high,official page checked,stage3re06:alabama:catalog,
2.0,stage3src:08116e759ba63832ac5c,us:ipeds:133951:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:133951,Florida International University,admissions|fees,"USD 30 nonrefundable fee, separate application and fee for each additional program, and general application process.",Graduate Applicant Frequently Asked Questions,Florida International University Admissions,https://admissions.fiu.edu/how-to-apply/graduate-applicant/frequently-asked-questions/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re06:fiu:fees,
2.0,stage3src:0afcbc189086cc09b81c,us:ipeds:133951:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:133951,Florida International University,program|admissions|eligibility|language|deadline|funding|tuition,"Exact PhD, bachelor's entry, upper-division GPA, language thresholds, recurring deadlines, first-year TA and advisor RA model, tuition waiver, insurance, and fellowship details.",Doctor of Philosophy in Computer Science,Florida International University Knight Foundation School of Computing and Information Sciences,https://www.cis.fiu.edu/degree/doctor-of-philosophy-in-computer-science/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re06:fiu:program,
2.0,stage3src:a43eb1561f140a7f3865,us:ipeds:133951:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:133951,Florida International University,program|admissions|eligibility|funding,"2026 handbook confirms bachelor's-entry GPA, calculus and statistics preparation, degree structure, and assistantship policy context.",Graduate Student Handbook 2026,Florida International University School of Computing and Information Sciences,https://www.cis.fiu.edu/wp-content/uploads/2026/03/Graduate-Student-Handbook_2026.pdf,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,2026 handbook,high,official page checked,stage3re06:fiu:handbook,
2.0,stage3src:01392ca6b1e392d66a46,us:ipeds:142115:program:phd:computing-phd-computer-science-or-cybersecurity-emphasis,us:ipeds:142115,Boise State University,program|admissions|eligibility,"Bachelor's entry, programming preparation, GPA expectations, required application materials, and emphasis-specific review.",Doctoral Application,Boise State University School of Computing,https://www.boisestate.edu/computing/academics/doctoral-program/application-requirements-ph-d/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re06:boise:application,
2.0,stage3src:78dc9ec575f6e44b9126,us:ipeds:142115:program:phd:computing-phd-computer-science-or-cybersecurity-emphasis,us:ipeds:142115,Boise State University,admissions|eligibility|language|fees,"USD 95 international graduate fee, no international waiver, credential review, and prior-degree English exemption including Nigeria.",International Graduate Admissions,Boise State University International Admissions,https://www.boisestate.edu/global-international/apply/ia-international-graduate-admission/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re06:boise:international,
2.0,stage3src:8291a09edefd441036d4,us:ipeds:142115:program:phd:computing-phd-computer-science-or-cybersecurity-emphasis,us:ipeds:142115,Boise State University,program|eligibility,Cybersecurity emphasis data-structures and systems-programming prerequisites plus dissertation and comprehensive-exam structure.,Ph.D. in Computing — Cybersecurity Emphasis,Boise State University School of Computing,https://www.boisestate.edu/computing/academics/doctoral-program/cybersecurity/cybersecurity-ph-d/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current program checked 2026-09-10,high,official page checked,stage3re06:boise:cybersecurity,
2.0,stage3src:a74ad749be4aa7afd6f9,us:ipeds:142115:program:phd:computing-phd-computer-science-or-cybersecurity-emphasis,us:ipeds:142115,Boise State University,funding|deadline|tuition|fees,"January 5 funding priority, limited first-year USD 28,000 assistantship, fall and spring tuition, full-year health insurance, and advisor-dependent continuation.",Graduate Assistantships,Boise State University School of Computing,https://www.boisestate.edu/computing/academics/doctoral-program/graduate-assistantships/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current funding guidance checked 2026-09-10,high,official page checked,stage3re06:boise:funding,
2.0,stage3src:044172db0ca106898867,us:ipeds:200332:program:phd:ph-d-in-software-and-security-engineering,us:ipeds:200332,North Dakota State University-Main Campus,program|admissions|eligibility|language|deadline,"Current doctorate, bachelor's-entry route, GPA and computing prerequisites, English thresholds, dissertation structure, and February 1 fall priority deadline.",Software and Security Engineering Doctorate,North Dakota State University,https://catalog.ndsu.edu/curriculum/graduate/software-and-security-engineering-doctorate/,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current catalog checked 2026-09-10,high,official page checked,stage3re06:ndsu:catalog,
2.0,stage3src:a8a25256cc3aa1a877bf,us:ipeds:200332:program:phd:ph-d-in-software-and-security-engineering,us:ipeds:200332,North Dakota State University-Main Campus,funding|tuition|fees,"Latest detailed official program language found states selected assistantships provide stipends, 20-hour appointments waive base graduate tuition, 10-hour appointments waive 50%, and differential tuition and fees are excluded.",Software Engineering / Software and Security Engineering Admission Requirements and Financial Assistance,North Dakota State University,https://catalog.ndsu.edu/past-bulletin-archive/2024-25/programs-study/graduate/software-engineering/software-engineering_admissionrequirementstext.pdf,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Archived 2024-2025 official bulletin; current offer terms require reconfirmation,medium,official page checked,stage3re06:ndsu:funding,Used only for the latest detailed assistantship terms found; not treated as a current guarantee.
2.0,stage3src:e15fc58fa61bd35d7262,us:ipeds:200332:program:phd:ph-d-in-software-and-security-engineering,us:ipeds:200332,North Dakota State University-Main Campus,admissions|eligibility|language|fees,"International credential review, USD 35 fee, English exemptions and general thresholds, and separate application and fee for each additional program.",International Graduate Applicants,North Dakota State University Graduate School,https://www.ndsu.edu/gradschool/apply/international,data/raw/pass2/stage_03_reentry_06.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re06:ndsu:international,
