schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry04:utsa:doctoral-funding,us:ipeds:229027,PhD in Computer Science,underrepresented_route_search,published doctoral package detail,Doctoral Funding,The University of Texas at San Antonio,https://graduateschool.utsa.edu/tuition-funding/assistantships/doctoral-funding.html,2026-09-10,"Official Graduate School table publishes Computer Science GRA and GTA stipend, tuition and fees, health-insurance, and total-package figures.",Published package values may change before enrollment and do not establish offer renewal.
2.0,reentry04:iowa:program-fit,us:ipeds:153658,PhD in Computer Science,official_program_or_department_signal,exact doctorate and research inventory,Graduate Programs,University of Iowa,https://cs.uiowa.edu/graduate/phd-computer-science,2026-09-10,"Official degree page confirms the research-oriented PhD, original dissertation, faculty-advisor model, and research publication expectations.",The overview does not state detailed applicant eligibility or admission calibration.
2.0,reentry04:iowa:funding,us:ipeds:153658,PhD in Computer Science,underrepresented_route_search,preliminary assistantship funding,Graduate Funding,University of Iowa,https://cs.uiowa.edu/graduate/funding,2026-09-10,"Official department page describes TA and RA funding, four-year doctoral support limits, and annual renewal conditions.",The page does not promise an assistantship to every admitted PhD student.
2.0,reentry04:clemson:program-fit,us:ipeds:217882,Computer Science PhD,official_program_or_department_signal,"exact doctorate, bachelor's route, and research fit",Computer Science Ph.D.,Clemson University,https://www.clemson.edu/cecas/departments/computing/academics/graduates/degrees/phd-cs.html,2026-09-10,"Official program page confirms bachelor's entry, original research, and software-engineering plus systems-and-security core areas.",Research-area presence does not establish advisor capacity or admission.
2.0,reentry04:clemson:funding,us:ipeds:217882,Computer Science PhD,underrepresented_route_search,preliminary doctoral assistantship,School of Computing Graduate Admissions FAQ,Clemson University,https://www.clemson.edu/cecas/departments/computing/academics/graduates/faq.html,2026-09-10,"Official FAQ documents competitive assistantship consideration for qualified domestic and international PhD applicants, reduced tuition, and a stipend.",Assistantships depend on merit and available funds and are not guaranteed.
2.0,reentry04:unbc:program-admission,ca:dli:O19283889692,MSc in Computer Science - Thesis Option,official_program_or_department_signal,exact thesis route and supervisor-dependent entry,Computer Science (MSc Program),University of Northern British Columbia,https://www.unbc.ca/calendar/graduate/computer-science-msc-program,2026-09-10,"Official calendar confirms the two-year thesis option, original-research purpose, thesis and defense, and mandatory faculty-supervisor condition.",The route is capacity-constrained and no specific supervisor or topic match is established.
2.0,reentry04:unbc:funding,ca:dli:O19283889692,MSc in Computer Science - Thesis Option,research_masters_or_scholarship_search,preliminary entrance awards and assistantships,Entrance Scholarship Programs,University of Northern British Columbia,https://www.unbc.ca/graduate-administration/gradready/entrance-scholarship-programs,2026-09-10,Official page describes automatic merit consideration for research-intensive graduate entrance awards aligned with university priorities.,"Award values, competitiveness, and full net-cost coverage remain unresolved."
2.0,reentry04:manitoba:program-fit,ca:dli:O19091528512,PhD in Computer Science,official_program_or_department_signal,"exact doctorate, normal entry rule, and research fit",Computer Science (PhD),University of Manitoba,https://umanitoba.ca/graduate-studies/admissions/programs-of-study/computer-science-phd,2026-09-10,"Official program page confirms the research doctorate, master's-normal entry rule, supervisor-support requirement, and security, software-engineering, distributed-algorithm, and autonomous-agent study.",The page does not establish that this bachelor's-only applicant qualifies for the rare direct-entry exception.
2.0,reentry04:manitoba:direct-entry,ca:dli:O19091528512,PhD in Computer Science,official_program_or_department_signal,rare direct admission from bachelor's,Doctor of Philosophy General Regulations,University of Manitoba,https://catalog.umanitoba.ca/graduate-studies/academic-guide/doctor-philosophy-general-regulations/,2026-09-10,Official regulations allow direct PhD admission from an honours bachelor's or equivalent only for applicants with an outstanding academic background and special departmental recommendation.,The exception is rare and the applicant has not been determined to meet its high academic threshold.
2.0,reentry04:manitoba:funding,ca:dli:O19091528512,PhD in Computer Science,research_masters_or_scholarship_search,published doctoral funding floor,Computer Science Financial Aid and Awards,University of Manitoba,https://umanitoba.ca/science/student-experience/financial-aid-awards/computer-science,2026-09-10,"Official department page states a CAD 23,000 annual minimum for newly admitted PhD students during the first four years, contingent on progress.","Funding composition, taxable status, fees, and net living-cost sufficiency require verification."
2.0,reentry04:uzh:program-admission,ror:02crff812,MSc in Informatics - Software Systems,official_program_or_department_signal,exact software-systems route and international admission,Software Systems and Master's Admission in Informatics,University of Zurich,https://www.uzh.ch/en/studies/programs/master/software_systems.html,2026-09-10,Official program page confirms the Software Systems MSc route and its systematic complex-software focus.,The overview does not establish the applicant's curriculum classification or admission.
2.0,reentry04:uzh:funding,ror:02crff812,MSc in Informatics - Software Systems,research_masters_or_scholarship_search,international master's funding constraint,FAQs for Degree-Seeking International Students,University of Zurich,https://www.int.uzh.ch/en/in/degree-seeking-students/faq_international_ma.html,2026-09-10,Official international-student FAQ states that UZH has no dedicated scholarship pool for international master's students.,External scholarships and applicant resources were not established at discovery stage.
2.0,reentry04:uzh:thesis,ror:02crff812,MSc in Informatics - Software Systems,official_program_or_department_signal,research-thesis structure,Master's Studies in Informatics,University of Zurich,https://www.ifi.uzh.ch/en/studies/msc.html,2026-09-10,"Official department page documents the 90-ECTS major, 30-ECTS MSc thesis, and Software Systems specialization.",Thesis structure does not establish a supervisor match or funding.
2.0,reentry04:tuwien:program-admission,ror:04d836q62,Master's Programme Logic and Artificial Intelligence,official_program_or_department_signal,"exact research master's, fit, and international eligibility",Logic and Artificial Intelligence,TU Wien,https://www.tuwien.at/en/studies/studies/master-programmes/informatics/logic-and-artificial-intelligence,2026-09-10,"Official program page documents the English 120-ECTS degree, formal methods, trustworthy systems, AI, thesis, and detailed prior-study requirements.",Applicant ECTS mapping and the scale of any supplementary requirements remain unresolved.
2.0,reentry04:tuwien:tuition,ror:04d836q62,Master's Programme Logic and Artificial Intelligence,research_masters_or_scholarship_search,international tuition and funding constraint,Tuition Fee,TU Wien,https://www.tuwien.at/en/studies/admission/students-union-fee-and-tuition-fee/tuition-fee,2026-09-10,Official page publishes the EUR 726.72 per-semester rate for most non-EU nationals plus the mandatory student-union fee.,Living costs and a viable scholarship source were not established.
