schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:92789141eba20c247379,ca:dli:O19425660270:program:thesis-or-research-master-s:master-of-applied-science-in-software-systems-engineering,ca:dli:O19425660270,University of Regina,program|admissions|eligibility,Research MASc structure and requirement that every MASc applicant identify an accredited SSE supervisor.,Engineering — Software Systems Engineering,University of Regina Graduate Calendar,https://www.uregina.ca/graduate-studies-research/graduate-calendar/all-programs/engg-sse.html,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current calendar checked 2026-09-11,high,official page checked,stage3re05:regina:calendar,
2.0,stage3src:b1edff79caedcd3c3060,ca:dli:O19425660270:program:thesis-or-research-master-s:master-of-applied-science-in-software-systems-engineering,ca:dli:O19425660270,University of Regina,program|funding,"Current two-year 30-credit thesis MASc and listed scholarship, teaching-assistantship, and grant mechanisms without a universal promise.",Master's and PhD in Software Systems Engineering,University of Regina,https://www.uregina.ca/academics/programs/engineering/masters-phd-software-systems-engineering.html,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:regina:program,
2.0,stage3src:d4e7578f18e441fb588a,ca:dli:O19425660270:program:thesis-or-research-master-s:master-of-applied-science-in-software-systems-engineering,ca:dli:O19425660270,University of Regina,admissions|eligibility|language,"Four-year bachelor's, GPA routes, international engineering WES ICAP, and faculty willingness not itself constituting admission.",Eligibility Requirements,University of Regina Faculty of Graduate Studies and Research,https://www.uregina.ca/graduate-studies-research/future-students/eligibility-requirements.html,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:regina:eligibility,
2.0,stage3src:fc78c37180f4387d9b33,ca:dli:O19425660270:program:thesis-or-research-master-s:master-of-applied-science-in-software-systems-engineering,ca:dli:O19425660270,University of Regina,admissions|deadline|fees,Engineering January 31 Fall timing and CAD 125 application fee.,How to Apply,University of Regina Faculty of Graduate Studies and Research,https://www.uregina.ca/graduate-studies-research/future-students/how-to-apply.html,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:regina:apply,
2.0,stage3src:15a48dc3a83d77bd17c6,ror:01c1w6d29:program:thesis-or-research-master-s:m-sc-international-software-systems-science,ror:01c1w6d29,University of Bamberg,admissions|fees,"EUR 60 non-EU evaluation fee from Winter 2026/27, one fee for multiple same-semester applications, and no exceptions or discounts.",Application Fees for Applicants from Non-EU States,University of Bamberg,https://www.uni-bamberg.de/en/studies/application-fees-non-eu-states/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Winter 2026/27 onward; checked 2026-09-11,high,official page checked,stage3re05:bamberg:fee,
2.0,stage3src:9448bfbbe58b2e0190db,ror:01c1w6d29:program:thesis-or-research-master-s:m-sc-international-software-systems-science,ror:01c1w6d29,University of Bamberg,fees|funding,The program advertises no tuition fees but does not promise a general living-cost stipend.,Good Reasons for the Programme,University of Bamberg,https://www.uni-bamberg.de/en/ma-isosysc/good-reasons/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:bamberg:cost,
2.0,stage3src:aefa6180d7bb6c3ceef4,ror:01c1w6d29:program:thesis-or-research-master-s:m-sc-international-software-systems-science,ror:01c1w6d29,University of Bamberg,program,Current English-taught research master's and thesis structure.,International Software Systems Science MSc,University of Bamberg,https://www.uni-bamberg.de/en/ma-isosysc/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:bamberg:program,
2.0,stage3src:f12bb7ef37b805709ef7,ror:01c1w6d29:program:thesis-or-research-master-s:m-sc-international-software-systems-science,ror:01c1w6d29,University of Bamberg,admissions|eligibility|language|deadline,"German 2.0 grade gate, 115-ECTS subject map, B2 English, conditional GRE or GATE, July 15 deadline, and non-EU processing warning.",Admission,University of Bamberg,https://www.uni-bamberg.de/en/ma-isosysc/admission/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current recurring dates checked 2026-09-11,high,official page checked,stage3re05:bamberg:admission,
2.0,stage3src:3a84368e45ed814d2bb4,ror:01qrts582:program:thesis-or-research-master-s:m-sc-computer-science,ror:01qrts582,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,admissions|fees,EUR 60 evaluation of foreign higher-education certificates for international master's applications at Kaiserslautern.,Application,RPTU Kaiserslautern-Landau,https://rptu.de/en/studies/prior-to-studies/application,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:rptu:fee,
2.0,stage3src:697ee9ecdf0dc0c9d326,ror:01qrts582:program:thesis-or-research-master-s:m-sc-computer-science,ror:01qrts582,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,program|admissions|eligibility|language,Current four-semester 120-ECTS English Computer Science MSc and research-oriented structure.,Computer Science MSc,RPTU Kaiserslautern-Landau,https://rptu.de/studienangebot/22777/Computer_Science-Computer_Science-master,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:rptu:program,
2.0,stage3src:69c85a635d88cc7bc12f,ror:01qrts582:program:thesis-or-research-master-s:m-sc-computer-science,ror:01qrts582,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,program|admissions|eligibility|funding,Master's admission is subject to departmental aptitude and curriculum assessment; the regulations establish the research degree but no general living-cost funding promise.,Examination Regulations for the Computer Science Master's Programs,RPTU Department of Computer Science,https://www.cs.rptu.de/en/studium/studierende/ordnungen/mpo/MasterFPO_2016_07_29_en.pdf,data/raw/pass2/stage_03_reentry_05.json,official PDF,official,2026-09-11,Current regulations linked by department; checked 2026-09-11,high,official page checked,stage3re05:rptu:regulations,
2.0,stage3src:e23952417ea2240f6668,ror:01qrts582:program:thesis-or-research-master-s:m-sc-computer-science,ror:01qrts582,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,admissions|eligibility|language|deadline,"International English-taught master's application route, program-specific portal deadlines, and general bachelor's and language requirements.",Master Programs in English,RPTU Kaiserslautern-Landau,https://rptu.de/international/master/prospective-students/master-programs/master-programs-in-english,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current portal guidance checked 2026-09-11,high,official page checked,stage3re05:rptu:admission,
2.0,stage3src:2c6ec86811c640e31957,ror:03bnmw459:program:thesis-or-research-master-s:m-sc-computer-science,ror:03bnmw459,University of Potsdam,program|admissions|eligibility|language|fees,"Current English 120-CP research MSc, 30-CP thesis, relevant 180-ECTS entry, C1 English, no tuition, and semester-fee requirement.",Computer Science MSc,University of Potsdam,https://www.uni-potsdam.de/en/studium/what-to-study/master/computer-science,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:potsdam:program,
2.0,stage3src:95f0a0758507408f7094,ror:03bnmw459:program:thesis-or-research-master-s:m-sc-computer-science,ror:03bnmw459,University of Potsdam,fees|funding,Current EUR 372.80 semester fee and estimated insurance costs; no general program living stipend is stated.,Costs at a Glance,University of Potsdam,https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current costs checked 2026-09-11,high,official page checked,stage3re05:potsdam:costs,
2.0,stage3src:aa74031bca4c9ccff41c,ror:03bnmw459:program:thesis-or-research-master-s:m-sc-computer-science,ror:03bnmw459,University of Potsdam,admissions|fees,Master's application has no university processing fee; foreign-degree applicants may require VPD; no tuition is charged and semester fees apply.,Master's Application Frequently Asked Questions,University of Potsdam,https://www.uni-potsdam.de/en/studium/application-enrollment/application-master/consecutive/frequently-asked-questions.html,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:potsdam:fees,
2.0,stage3src:e0704d9d3e01082d512c,ror:03bnmw459:program:thesis-or-research-master-s:m-sc-computer-science,ror:03bnmw459,University of Potsdam,admissions|deadline,Latest published Computer Science winter application start date is June 1 for Winter 2026/27.,Master's Application and Enrollment,University of Potsdam,https://www.uni-potsdam.de/en/studium/application-enrollment/application-master,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Winter 2026/27; checked 2026-09-11,high,official page checked,stage3re05:potsdam:deadline,
2.0,stage3src:11a8d58da705205ab6a6,ror:05n911h24:program:thesis-or-research-master-s:m-sc-computer-science,ror:05n911h24,Technische Universität Darmstadt,funding,Limited international scholarship information does not establish a general Computer Science MSc funding package.,Financing and Scholarships for International Students,Technical University of Darmstadt,https://www.tu-darmstadt.de/studieren/studierende_tu/internationale_studierende_1/studienfinanzierung_und_stipendien_international/studienfinanzierung_stipendien/index.en.jsp,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:darmstadt:funding,
2.0,stage3src:5bd33a80f9e58fa64365,ror:05n911h24:program:thesis-or-research-master-s:m-sc-computer-science,ror:05n911h24,Technische Universität Darmstadt,program|eligibility|language|deadline,"Current English 120-CP Computer Science MSc, thesis, 180-CP degree basis, C1 English, and recurring deadlines.",M.Sc. Computer Science,Technical University of Darmstadt Department of Computer Science,https://www.informatik.tu-darmstadt.de/studium_fb20/im_studium/studiengaenge_liste/computer_science_msc.en.jsp,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current recurring dates checked 2026-09-11,high,official page checked,stage3re05:darmstadt:program,
2.0,stage3src:bedc19d74a370aca6a2b,ror:05n911h24:program:thesis-or-research-master-s:m-sc-computer-science,ror:05n911h24,Technische Universität Darmstadt,fees,Winter 2026/27 semester contribution of EUR 402.68.,Semester Fee,Technical University of Darmstadt,https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Winter 2026/27; checked 2026-09-11,high,official page checked,stage3re05:darmstadt:semesterfee,
2.0,stage3src:e6d89a5f2f1150e7cc7f,ror:05n911h24:program:thesis-or-research-master-s:m-sc-computer-science,ror:05n911h24,Technische Universität Darmstadt,admissions|eligibility|language|deadline|fees,"One-English-program rule, 60-ECTS competence assessment, possible entrance exam, English-medium-degree evidence, and hard-copy deadline requirement.",Application and Admission,Technical University of Darmstadt Department of Computer Science,https://www.informatik.tu-darmstadt.de/studium_fb20/vor_dem_studium/bewerbung_1/bewerbung_2.en.jsp,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:darmstadt:admission,
2.0,stage3src:0c2c1d9127c9dea8af4a,us:ipeds:100663:program:phd:ph-d-in-computer-science,us:ipeds:100663,University of Alabama at Birmingham,funding|fees,A majority of admitted doctoral students receive RA or TA support; calendar-year RA and Blazer fellowship benefit descriptions are published without a universal guarantee.,Financial Aid,UAB Department of Computer Science,https://www.uab.edu/cas/computerscience/graduate-programs/financial-aid,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:uab:funding,
2.0,stage3src:1c65897cea61f9ea6783,us:ipeds:100663:program:phd:ph-d-in-computer-science,us:ipeds:100663,University of Alabama at Birmingham,admissions|fees|deadline,International application checklist and USD 60 application fee.,PhD Application Checklist,UAB Department of Computer Science,https://www.uab.edu/cas/computerscience/graduate-programs/doctoral-program/phd-checklist,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:uab:fees,
2.0,stage3src:5065660ed38a58088448,us:ipeds:100663:program:phd:ph-d-in-computer-science,us:ipeds:100663,University of Alabama at Birmingham,admissions|eligibility|language|deadline,"Direct bachelor's entry, no hard GPA cutoff, typical 3.5 major GPA, prerequisites, English thresholds, no GRE, January 15 deadline, and faculty-contact guidance.",Doctoral Admissions,UAB Department of Computer Science,https://www.uab.edu/cas/computerscience/graduate-programs/doctoral-program/doctoral-admissions,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current recurring deadline checked 2026-09-11,high,official page checked,stage3re05:uab:admissions,
2.0,stage3src:be56556f4cffbe139ebc,us:ipeds:100663:program:phd:ph-d-in-computer-science,us:ipeds:100663,University of Alabama at Birmingham,program,Current research PhD program and dissertation route.,Doctoral Program,UAB Department of Computer Science,https://www.uab.edu/cas/computerscience/graduate-programs/doctoral-program,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:uab:program,
2.0,stage3src:33739c509fa9a739e841,us:ipeds:100858:program:phd:phd-in-computer-science-and-software-engineering,us:ipeds:100858,Auburn University,program|admissions|eligibility|language,"Exact direct-bachelor's PhD route, 3.0 GPA floor, required GRE minimums, English thresholds, and dissertation structure.",PhD in Computer Science and Software Engineering,Auburn University Samuel Ginn College of Engineering,https://www.eng.auburn.edu/program/phd-computer-science-software-engineering.html,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:auburn:program,
2.0,stage3src:4faa2e77fed5bc969300,us:ipeds:100858:program:phd:phd-in-computer-science-and-software-engineering,us:ipeds:100858,Auburn University,admissions|deadline|fees|language,"USD 70 international fee, limited waiver categories, dual-degree exception, 90-day international timing guidance, and case-by-case English exemption.",Admissions FAQs,Auburn University Graduate School,https://graduate.auburn.edu/admissions/admissions-faqs.php,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current guidance checked 2026-09-11,high,official page checked,stage3re05:auburn:fees,
2.0,stage3src:826583ab87fdea53841c,us:ipeds:100858:program:phd:phd-in-computer-science-and-software-engineering,us:ipeds:100858,Auburn University,funding|fees,"Assistantships provide a stipend and may waive some or all tuition, while student fees remain payable; no universal award is stated.",Tuition and Funding,Auburn University Graduate School,https://graduate.auburn.edu/admissions/tuition-funding/index.php,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:auburn:funding,
2.0,stage3src:bc6bdc2d3d2a410bb264,us:ipeds:106397:program:phd:ph-d-in-computer-science,us:ipeds:106397,University of Arkansas,admissions|eligibility|language|deadline|fees,"International April 1 deadline, February 1 assistantship priority, English evaluation, USD 75 fee, and limited waivers.",Graduate Admissions,University of Arkansas Graduate School,https://graduate-students.uark.edu/admissions/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current guidance checked 2026-09-11,high,official page checked,stage3re05:uark:admissions,
2.0,stage3src:c84a41a76663ec217d15,us:ipeds:106397:program:phd:ph-d-in-computer-science,us:ipeds:106397,University of Arkansas,funding|fees|deadline,"Competitive assistantships, published CS base stipend, tuition waiver, discounted health coverage, and DDF/DAF supplements and duration.",Tuition and Aid,University of Arkansas College of Engineering,https://engineering.uark.edu/tuition-and-aid/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:uark:funding,
2.0,stage3src:cffac88b066ffb5912cb,us:ipeds:106397:program:phd:ph-d-in-computer-science,us:ipeds:106397,University of Arkansas,program|admissions|eligibility|language,"Exact CS doctoral concentration, bachelor's entry, 3.0 GPA, satisfactory GRE, English evidence, deficiencies, and dissertation-credit requirement.",Computer Science and Computer Engineering,University of Arkansas Graduate Catalog,https://catalog.uark.edu/graduatecatalog/programsofstudy/computerscienceandcomputerengineeringcsce/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current catalog checked 2026-09-11,high,official page checked,stage3re05:uark:program,
2.0,stage3src:8ea3a99dc87b630dcf45,us:ipeds:176080:program:phd:phd-in-computer-science,us:ipeds:176080,Mississippi State University,admissions|fees,USD 80 international application fee and a fee for each submitted application.,Admissions and Graduate School FAQs,Mississippi State University Graduate School,https://www.grad.msstate.edu/students/admissions,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:msstate:fees,
2.0,stage3src:9163f63ec05fabed0601,us:ipeds:176080:program:phd:phd-in-computer-science,us:ipeds:176080,Mississippi State University,funding|fees|deadline,"Competitive TA and RA process, first-year scarcity, TA tuition-and-fee coverage, renewal limits, and funding-review timing.",Assistantships,Mississippi State University Department of Computer Science and Engineering,https://www.cse.msstate.edu/assistantships/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:msstate:funding,
2.0,stage3src:9a3a3f25652d37a43685,us:ipeds:176080:program:phd:phd-in-computer-science,us:ipeds:176080,Mississippi State University,admissions|eligibility|language|deadline,"Expected 3.5 bachelor's-entry GPA, discretionary lower-GPA route, prerequisites, recurring deadlines, and optional GRE treatment.",Graduate Admission,Mississippi State University Department of Computer Science and Engineering,https://www.cse.msstate.edu/grad/admission/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current recurring dates checked 2026-09-11,high,official page checked,stage3re05:msstate:admissions,
2.0,stage3src:a788445d3439b9c28452,us:ipeds:176080:program:phd:phd-in-computer-science,us:ipeds:176080,Mississippi State University,program,Current direct-bachelor's Computer Science PhD with dissertation research.,Ph.D. in Computer Science,Mississippi State University Department of Computer Science and Engineering,https://www.cse.msstate.edu/grad/phd-cs/,data/raw/pass2/stage_03_reentry_05.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re05:msstate:program,
