schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry16:tulsa-cs:program,us:ipeds:207971,"Computer Science, Ph.D.",official_program_or_department_signal,exact doctorate and current research environment,Programs in Computer Science,University of Tulsa,https://utulsa.edu/programs/computer-science/,2026-09-11,Official program page lists the Computer Science PhD and describes multidisciplinary faculty-guided computing research and current facilities.,"The page does not fully resolve doctoral requirements, bachelor's-entry eligibility, advisor capacity, admission, or funding."
2.0,reentry16:tulsa-cs:funding,us:ipeds:207971,"Computer Science, Ph.D.",research_masters_or_scholarship_search,"doctoral assistantship stipend, tuition, and insurance coverage",Assistantships and Fellowships,University of Tulsa,https://utulsa.edu/tuition-aid/graduate-financial-assistance/assistantships-fellowships/,2026-09-11,"Official university page states that doctoral assistantships are open to full-time admitted students and include a published minimum nine-month stipend, 100 percent tuition remission, and health insurance.","Selection, departmental allocation, renewal, summer support, fees, and Fall 2027 terms are not guaranteed."
2.0,reentry16:western-ece:program,ca:dli:O19375892122,Master of Engineering Science (MESc) in Electrical and Computer Engineering,official_program_or_department_signal,"exact thesis route, duration, entry background, and funding availability",Electrical and Computer Engineering Graduate Studies,Western University,https://www.eng.uwo.ca/graduate/future-students/Graduate-Degree-Programs/electrical-computer.html,2026-09-11,"Official Faculty of Engineering page confirms the two-year thesis-based MESc, four-year engineering entry background, published minimum average, and funding for admissible research students.","Applicant equivalency, English evidence, supervision, admission, and an individual funding package remain unresolved."
2.0,reentry16:western-ece:mesc,ca:dli:O19375892122,Master of Engineering Science (MESc) in Electrical and Computer Engineering,research_masters_or_scholarship_search,research-master's duration and minimum funding mechanism,MESc Program Information,Western University,https://www.eng.uwo.ca/electrical/graduate/current_students/mesc_program.html,2026-09-11,"Official department page states a six-term duration and a minimum package for eligible research-based MESc students funded through research grants, contracts, scholarships, and teaching assistantships.","The published amount is subject to status and future revision; ancillary fees, insurance, net sufficiency, and individual award terms require Stage 3 review."
2.0,reentry16:york-ece:program,ca:dli:O19361109242,MASc in Electrical and Computer Engineering,official_program_or_department_signal,"exact five-term thesis route, entry requirements, and research preparation",Electrical Engineering and Computer Science,York University,https://futurestudents.yorku.ca/graduate/programs/electrical-engineering-and-computer-science,2026-09-11,"Official future-student page confirms the five-term MASc in Electrical and Computer Engineering, its thesis component, research preparation, and published academic and English requirements.","Published requirements do not establish degree equivalency, admission, a supervisor, or net affordability."
2.0,reentry16:york-ece:funding,ca:dli:O19361109242,MASc in Electrical and Computer Engineering,research_masters_or_scholarship_search,full-time master's funding consideration and components,Financial Information and Awards,York University,https://lassonde.yorku.ca/eecs/academics/financial-information-awards/,2026-09-11,"Official EECS page states that full-time master's students in thesis or project options are automatically considered for support during their first five terms, including TA and RA components.","Offer-specific amounts, eligibility details, tuition and fee effects, renewal, insurance, and net sufficiency remain unresolved."
2.0,reentry16:usask-ee:program,ca:dli:O19425660421,"Electrical Engineering, Master of Science (M.Sc.) — Thesis",official_program_or_department_signal,"exact two-year thesis route, supervisor condition, and funding range",Electrical Engineering - Future Graduate Students,University of Saskatchewan,https://grad.usask.ca/programs/electrical-computer-engineering.php,2026-09-11,"Official graduate-program page confirms the two-year thesis MSc, required supervisor approval, research-intensive structure, and typical funding levels for thesis-based engineering master's students.","Funding is competitive and the page does not establish a supervisor, admission, or individual net-support package."
2.0,reentry16:usask-ee:catalog,ca:dli:O19425660421,"Electrical Engineering, Master of Science (M.Sc.) — Thesis",official_program_or_department_signal,current official admission and thesis-degree requirements,Electrical Engineering Master of Science - Thesis-based,University of Saskatchewan,https://programs.usask.ca/grad-studies/electrical-engineering/electrical-eng-msc-thesis.php,2026-09-11,"The official 2026-27 catalog confirms the thesis-based MSc and requires a relevant four-year honours degree or equivalent, a minimum academic average, and English evidence where applicable.","Exact degree equivalency, research fit, supervisor capacity, admission, and funding remain unresolved."
2.0,reentry16:polimi-cse:program,ror:01nffqt88,Master's Degree in Computer Science and Engineering,official_program_or_department_signal,"exact English two-year route, foreign-degree eligibility, and thesis weight",Computer Science and Engineering,Politecnico di Milano,https://www.polimi.it/en/education/laurea-programmes/programme-detail/computer-science-and-engineering,2026-09-11,"Official program page confirms an English-taught two-year MSc totaling 120 credits, including a 20-credit thesis, and describes admission for foreign bachelor's holders.","Applicant equivalency, admission, thesis-supervision fit, and Fall 2027 availability require Stage 3 verification."
2.0,reentry16:polimi-cse:scholarships,ror:01nffqt88,Master's Degree in Computer Science and Engineering,research_masters_or_scholarship_search,international merit-scholarship coverage and timing boundary,Scholarships,Politecnico di Milano,https://www.polimi.it/en/prospective-students/how-much-does-it-cost/scholarships,2026-09-11,"Official scholarship page states that competitive international MSc awards include full tuition waivers and that some add a gross allowance up to EUR 10,000 per year.","The current page covers 2026-27 with an expired early window; Fall 2027 eligibility, selection, living-cost sufficiency, and award terms are unresolved."
2.0,reentry16:porto-meic:program,ror:043pwc612,Master in Informatics and Computing Engineering,official_program_or_department_signal,"exact 120-ECTS route, research areas, and original dissertation",Master in Informatics and Computing Engineering,Universidade do Porto,https://fe.up.pt/estudar/meic/?lang=en,2026-09-11,"Official FEUP page confirms a 120-ECTS master's with a 30-ECTS original scientific dissertation and core areas including cybersecurity, software engineering, systems and networks, programming, AI, and information systems.","The page does not fully resolve foreign-degree equivalency, language delivery, admission, supervision, or funding."
2.0,reentry16:porto-meic:funding,ror:043pwc612,Master in Informatics and Computing Engineering,research_masters_or_scholarship_search,international master's tuition and funding mechanisms,Master's Degree - Information and Tuition Fees,Universidade do Porto,https://www.up.pt/feup/en/study/masters-degree/information-and-tuition-fees/,2026-09-11,"Official FEUP page describes master’s tuition categories and merit, international-student incentive, social-support, and external study or research funding routes.","Specific international eligibility, award value, selection, program tuition, living costs, and Fall 2027 terms remain unresolved."
2.0,reentry16:minho-mei:program,ror:037wpkx04,Master in Informatics Engineering,official_program_or_department_signal,exact 120-ECTS two-year computing route and research progression,Informatics Engineering,University of Minho,https://www.eng.uminho.pt/en/study/_layouts/15/uminho.portaisuoei.ui/pages/catalogocursodetail.aspx?catid=16&itemid=5482,2026-09-11,"Official School of Engineering page identifies the Master in Informatics Engineering as a four-semester, 120-ECTS computer science program intended to support advanced professional and doctoral progression.","The current page does not fully establish dissertation structure, English delivery, foreign-degree equivalency, supervision, or funding."
2.0,reentry16:minho-mei:applications,ror:037wpkx04,Master in Informatics Engineering,research_masters_or_scholarship_search,current international master's application route and fee,Master Degrees,University of Minho,https://alunos.uminho.pt/EN/candidates/MastersDegrees/Pages/default.aspx,2026-09-11,"Official academic portal documents the 2026-27 master's application process, international applicant category, application periods, and application fee.","The page does not guarantee the specific program's Fall 2027 offering, admission, scholarship, tuition rate, or living-cost support."
