schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:ed4230f6403c0764001d,ca:dli:O19359011033:program:thesis-or-research-master-s:electrical-engineering-thesis-m-sc,ca:dli:O19359011033,McGill University,admissions|eligibility|gpa|prerequisites,Closely related bachelor's rule and 3.0 cumulative or 3.2 last-two-year academic alternatives.,Admission Requirements,McGill University ECE,https://www.mcgill.ca/ece/graduate/graduate/process,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current requirements checked 2026-09-11,high,official page checked,stage3re17:mcgill:admissions,
2.0,stage3src:f8a842f0eac158a59c3e,ca:dli:O19359011033:program:thesis-or-research-master-s:electrical-engineering-thesis-m-sc,ca:dli:O19359011033,McGill University,program|research|admissions|eligibility|gpa|deadline|international,"Research-intensive ECE MSc, 3.0 GPA, international eligibility, and December 15 Fall deadline.",Electrical Engineering (M.Sc.),McGill University,https://www.mcgill.ca/gradapplicants/program/electrical-engineering-msc,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current recurring Fall deadline checked 2026-09-11,high,official page checked,stage3re17:mcgill:program,
2.0,stage3src:6dcb645528f4ff1e150d,ror:01r9htc13:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-cybersecurity-cyberus,ror:01r9htc13,Université Libre de Bruxelles,program|admissions|eligibility|deadline|funding|international,Consortium structure and last published 2025 deadline and worldwide scholarship eligibility; no Fall 2027 call is displayed.,CYBERUS,CYBERUS Consortium,https://master-cyberus.eu/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Last published call checked 2026-09-11,high,official page checked,stage3re17:cyberus:consortium,
2.0,stage3src:7ea73b7d6074d05301c0,ror:01r9htc13:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-cybersecurity-cyberus,ror:01r9htc13,Université Libre de Bruxelles,program|research|status,"ULB's 2026-27 English 120-credit CYBERUS focus, curriculum, master thesis, and internship.",Master in Cybersecurity with Focus Erasmus Mundus Joint Master in Cybersecurity,Université Libre de Bruxelles,https://www.ulb.be/en/programme/m-secum,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,2026-27 catalog,high,official page checked,stage3re17:cyberus:ulb,
2.0,stage3src:a6a1b28ea51a0e96ca53,ror:01r9htc13:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-cybersecurity-cyberus,ror:01r9htc13,Université Libre de Bruxelles,funding|tuition|international|conditions,"General Erasmus Mundus scholarships can cover participation costs and contribute to travel, visa, and living allowance, but program-specific current terms must come from the consortium.",Erasmus Mundus Joint Masters,European Commission,https://erasmus-plus.ec.europa.eu/opportunities/individuals/students/erasmus-mundus-joint-masters,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current scheme guidance checked 2026-09-11,high,official page checked,stage3re17:cyberus:erasmus,
2.0,stage3src:34c8d16f6876afaafc44,ror:029pk6x14:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-engineering-of-data-intensive-intelligent-software-systems-ediss,ror:029pk6x14,Åbo Akademi University,funding|tuition|insurance|conditions|international,"Latest EMJM, EDISS, and tuition-waiver terms, including all-nationality eligibility, 1,400 monthly full award, participation-cost waiver, and insurance.",Scholarships & Fees,EDISS Consortium,https://www.master-ediss.eu/scholarship/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,2026-28 intake terms; future call details pending,high,official page checked,stage3re17:ediss:funding,
2.0,stage3src:bc55f5398d7fd33b6ac9,ror:029pk6x14:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-engineering-of-data-intensive-intelligent-software-systems-ediss,ror:029pk6x14,Åbo Akademi University,admissions|eligibility|deadline|fees,"Latest 2026-28 scholarship, fee-waiver, and self-funded rounds and conditional completion route before July 31.",Application Process,EDISS Consortium,https://www.master-ediss.eu/application-process/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Latest 2026-28 intake; Fall 2027 dates not yet published,high,official page checked,stage3re17:ediss:application,
2.0,stage3src:e91d3da7288bd010ee91,ror:029pk6x14:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-engineering-of-data-intensive-intelligent-software-systems-ediss,ror:029pk6x14,Åbo Akademi University,program|research|admissions|eligibility|international,"Two-year 120-ECTS joint program, CS or software engineering entry, mobility, internship, thesis, and international scope.",Master's Programme in Engineering of Data-intensive Intelligent Software Systems,Åbo Akademi University,https://www.abo.fi/en/study-programme/masters-programme-in-engineering-of-data-intensive-intelligent-software-systems-ediss/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current program page checked 2026-09-11,high,official page checked,stage3re17:ediss:program,
2.0,stage3src:fcbbbd53c7d2e10478d7,ror:029pk6x14:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-engineering-of-data-intensive-intelligent-software-systems-ediss,ror:029pk6x14,Åbo Akademi University,program|status|funding,EDISS received renewed Erasmus Mundus funding through 2031 and expects about 50 additional scholarships across future rounds.,EU invests EUR 3.6 million in Åbo Akademi University's EDISS programme,Åbo Akademi University,https://www.abo.fi/nyheter/eu-satsar-36-miljoner-euro-pa-abo-akademis-internationella-magisterprogram-ediss/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Renewed project 2025-31,high,official page checked,stage3re17:ediss:renewal,
2.0,stage3src:04180248722f50134c75,ror:05xg72x27:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-cybersecurity-and-assurance-cybersure,ror:05xg72x27,Norwegian University of Science and Technology,program|research|structure,"Two-year 120-ECTS English joint program, mobility structure, second-year tracks, and thesis component.",Cybersecurity and Assurance,Norwegian University of Science and Technology,https://www.ntnu.edu/studies/mscybsure,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Fall 2027 program page,high,official page checked,stage3re17:cybersure:programme,
2.0,stage3src:9b355cafdada89c8c835,ror:05xg72x27:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-cybersecurity-and-assurance-cybersure,ror:05xg72x27,Norwegian University of Science and Technology,program|research|admissions|eligibility|language|deadline|fees|funding|international,"2027 dates, non-EU final-degree deadline, relevant-degree and English requirements, all-nationality scope, and full or partial scholarship availability.",Admission,CYBERSURE Consortium,https://www.cybersure-master.eu/admission,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,2027 intake,high,official page checked,stage3re17:cybersure:admission,
2.0,stage3src:c1eb771580a2ce76283b,ror:05xg72x27:program:thesis-or-research-master-s:erasmus-mundus-joint-master-in-cybersecurity-and-assurance-cybersure,ror:05xg72x27,Norwegian University of Science and Technology,funding|tuition|international,Erasmus Mundus students are exempt from NTNU tuition fees; ordinary non-EU tuition rules do not override the joint-program exemption.,Tuition Fees,Norwegian University of Science and Technology,https://www.ntnu.edu/studies/tuition-fee,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,2026-27 policy checked 2026-09-11,high,official page checked,stage3re17:cybersure:tuition,
2.0,stage3src:035c324a240b41f9b310,us:ipeds:131469:program:phd:phd-in-computer-science,us:ipeds:131469,George Washington University,fees|tuition,"2026-27 application fee, tuition, matriculation, student association, and international student fee amounts.",Tuition and Fees,George Washington University,https://graduate.engineering.gwu.edu/tuition-and-fees,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,2026-27 rates; Fall 2027 rates not published,high,official page checked,stage3re17:gw:fees,
2.0,stage3src:296df59b23250c7f7d6f,us:ipeds:131469:program:phd:phd-in-computer-science,us:ipeds:131469,George Washington University,admissions|deadline|language,"January 15 Fall deadline, optional GRE, recommendations, and international English requirements and exemption basis.",Doctor of Philosophy in the Field of Computer Science,George Washington University Bulletin,https://bulletin.gwu.edu/engineering-applied-science/computer-science/phd/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current bulletin checked 2026-09-11,high,official page checked,stage3re17:gw:bulletin,
2.0,stage3src:88560b25e9ccf9373569,us:ipeds:131469:program:phd:phd-in-computer-science,us:ipeds:131469,George Washington University,funding|tuition|conditions|international,"Competitive GRA and GTA model, 18-credit academic-year tuition coverage, monthly stipend, faculty selection, and international GTA thresholds.",Doctoral Funding Information,George Washington University,https://graduate.engineering.gwu.edu/doctoral-funding-information,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current funding page checked 2026-09-11,high,official page checked,stage3re17:gw:funding,
2.0,stage3src:93bdb2f1443cb9da105d,us:ipeds:131469:program:phd:phd-in-computer-science,us:ipeds:131469,George Washington University,program|research|admissions|eligibility|gpa|prerequisites|faculty,"Current Computer Science PhD, relevant bachelor's entry, 3.3 GPA floor, prerequisite coursework, research areas, and dissertation-advisor rules.",Ph.D. in Computer Science,George Washington University,https://graduate.engineering.gwu.edu/phd-computer-science,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current requirements checked 2026-09-11,high,official page checked,stage3re17:gw:program,
2.0,stage3src:1c102ddf34e1c1bc478d,us:ipeds:168421:program:phd:phd-in-computer-science,us:ipeds:168421,Worcester Polytechnic Institute,program|admissions|eligibility|prerequisites,"CS PhD entry after bachelor's or master's and required theoretical, applied, programming, and mathematics preparation.",Graduate Catalog 2024-25,Worcester Polytechnic Institute,https://www.wpi.edu/sites/default/files/2025-08/Graduate_Catalog_2024-25.pdf,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Latest catalog evidence located; checked 2026-09-11,high,official page checked,stage3re17:wpi:catalog,
2.0,stage3src:4e30e6156262c1032927,us:ipeds:168421:program:phd:phd-in-computer-science,us:ipeds:168421,Worcester Polytechnic Institute,funding|conditions,Graduate funding mechanisms and the current institutional research-assistant rate; individual awards vary.,Funding Opportunities,Worcester Polytechnic Institute,https://www.wpi.edu/academics/graduate/graduate-student-experience/funding-opportunities,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current funding page checked 2026-09-11,high,official page checked,stage3re17:wpi:funding,
2.0,stage3src:5288b15fdf1fcb950bfa,us:ipeds:168421:program:phd:phd-in-computer-science,us:ipeds:168421,Worcester Polytechnic Institute,admissions|eligibility|prerequisites|deadline|funding,Bachelor's-entry CS preparation and the published Fall 2027 priority and latest dates with automatic funding consideration.,Graduate Admissions,Worcester Polytechnic Institute,https://www.wpi.edu/admissions/graduate,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,2027-28 dates published,high,official page checked,stage3re17:wpi:admissions,
2.0,stage3src:8f8d9edc546ba7a57d26,us:ipeds:168421:program:phd:phd-in-computer-science,us:ipeds:168421,Worcester Polytechnic Institute,program|research|faculty,"Current Computer Science PhD, dissertation-oriented research, laboratories, and research groups.",PhD in Computer Science,Worcester Polytechnic Institute,https://www.wpi.edu/academics/study/computer-science-phd,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current program page checked 2026-09-11,high,official page checked,stage3re17:wpi:program,
2.0,stage3src:2fb6a3abeb94555a83dc,us:ipeds:171571:program:phd:doctor-of-philosophy-in-computer-science-and-informatics,us:ipeds:171571,Oakland University,funding|research|conditions,SECS publishes funded doctoral openings but does not establish a universal Fall 2027 package for every admitted CSI PhD student.,Graduate Resources,Oakland University,https://www.oakland.edu/secs/student-resources/graduate-resources/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current position page checked 2026-09-11; Fall 2027 package not published,high,official page checked,stage3re17:oakland:funding,
2.0,stage3src:7b9b564977d73ca36308,us:ipeds:171571:program:phd:doctor-of-philosophy-in-computer-science-and-informatics,us:ipeds:171571,Oakland University,program|research|faculty,"Current Computer Science and Informatics doctorate, Computer Science and Software/IT specializations, research fields, and program coordinator.",Doctoral Programs,Oakland University,https://www.oakland.edu/secs/doctoral-programs/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re17:oakland:program,
2.0,stage3src:aed65370c7f7e206ca9b,us:ipeds:171571:program:phd:doctor-of-philosophy-in-computer-science-and-informatics,us:ipeds:171571,Oakland University,program|research|admissions|eligibility|gpa|deadline|faculty|funding,"Current PhD structure, normal master's requirement, discretionary outstanding-bachelor exception, deadlines, faculty alignment, and assistantship good-standing conditions.",Computer Science and Informatics Program Requirements,Oakland University Graduate Catalog,https://graduatecatalog.oakland.edu/programs/RiD4RoYOIfoKUJ6fRCKU/requirements-QhMWt,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current catalog checked 2026-09-11,high,official page checked,stage3re17:oakland:catalog,
2.0,stage3src:037ac5379c042521c99d,us:ipeds:196060:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:196060,University at Albany,admissions|eligibility|language|international,"Completed bachelor's before enrollment, English thresholds, U.S.-study waiver rule, and international financial documentation.",Information for Graduate International Applicants,University at Albany,https://www.albany.edu/graduate/admissions/information-international-applicants,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current requirements checked 2026-09-11,high,official page checked,stage3re17:albany:international,
2.0,stage3src:690d1573b35cc8dee934,us:ipeds:196060:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:196060,University at Albany,program|research|admissions|deadline|funding,"Current CS PhD, four-to-five-year research structure, dissertation, required materials, and March 15 Fall assistantship-consideration date.",PhD Computer Science,University at Albany,https://www.albany.edu/computer-science/programs/phd-computer-science,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current recurring dates checked 2026-09-11,high,official page checked,stage3re17:albany:program,
2.0,stage3src:822d60243ba5edc6092d,us:ipeds:196060:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:196060,University at Albany,admissions|fees|funding,"Current $75 graduate fee, fee-waiver availability, per-application recommendation handling, and assistantship application instructions.",Apply to a Degree or Certificate Program,University at Albany,https://www.albany.edu/graduate/admissions/apply-degree-or-certificate-program,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current application policy checked 2026-09-11,high,official page checked,stage3re17:albany:application,
2.0,stage3src:6b716e2f69938fe888a9,us:ipeds:212054:program:phd:phd-in-computer-science,us:ipeds:212054,Drexel University,admissions|eligibility|language|deadline|fees|funding,"Latest doctoral deadlines, required materials, English waiver, fall-only entry, and full PhD assistantship support with stipend and tuition remission.",Doctoral Admissions,Drexel University,https://drexel.edu/cci/admissions/doctoral/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Latest published 2025-26 application cycle; checked 2026-09-11,high,official page checked,stage3re17:drexel:admissions,
2.0,stage3src:98c9f5edceaece0f3e8e,us:ipeds:212054:program:phd:phd-in-computer-science,us:ipeds:212054,Drexel University,program|research|status,"Current Computer Science PhD, research areas, and Fall 2027 semester curriculum status.",PhD in Computer Science Program,Drexel University,https://drexel.edu/cci/academics/doctoral-programs/phd-computer-science/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Fall 2027 curriculum status,high,official page checked,stage3re17:drexel:program,
2.0,stage3src:9ca01da2602c45b08a44,us:ipeds:212054:program:phd:phd-in-computer-science,us:ipeds:212054,Drexel University,admissions|eligibility|prerequisites|program,"Post-bachelor credit route and required CS and mathematics background, including provisional pre-core treatment for limited gaps.",PhD in Computer Science Pre-Requisites,Drexel University,https://drexel.edu/cci/admissions/doctoral/pre-requisites/,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current requirements checked 2026-09-11,high,official page checked,stage3re17:drexel:prerequisites,
2.0,stage3src:2e44f9891e72f654af9d,us:ipeds:213543:program:phd:phd-in-computer-science,us:ipeds:213543,Lehigh University,program|research|funding|deadline|fees|language,"Current PhD, research areas, December 15 funding deadline, $50 fee, English thresholds, and 100 percent Rossin PhD funding.",PhD in Computer Science,Lehigh University,https://engineering.lehigh.edu/academics/graduate/phd/phd-computer-science,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re17:lehigh:program,
2.0,stage3src:594c659b2971d7d39f62,us:ipeds:213543:program:phd:phd-in-computer-science,us:ipeds:213543,Lehigh University,funding|tuition|conditions,"All Rossin PhDs are fully funded through RA, TA, or fellowship support generally including monthly stipend and tuition.",PhD in Computer Science,Lehigh University,https://engineering.lehigh.edu/academics/graduate/phd/phd-computer-science,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current funding statement checked 2026-09-11,high,official page checked,stage3re17:lehigh:funding,
2.0,stage3src:a07d8a11d2f01ac36bfa,us:ipeds:213543:program:phd:phd-in-computer-science,us:ipeds:213543,Lehigh University,admissions|eligibility|gpa|deadline|fees|language,"Related bachelor's, 2.75 minimum and 3.5 preferred major GPA, application materials, English requirement, December 15 funding consideration, and $50 fee.",Graduate Admissions Process,Lehigh University Computer Science and Engineering,https://engineering.lehigh.edu/cse/academics/graduate/admissions,data/raw/pass2/stage_03_reentry_17.json,official web page,official,2026-09-11,Current recurring requirements checked 2026-09-11,high,official page checked,stage3re17:lehigh:admissions,
