schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:f20d2f231c06bdd5b396,ror:035b05819:program:thesis-or-research-master-s:msc-in-computer-science,ror:035b05819,University of Copenhagen,funding|tuition|fees|health|summer,"Limited merit-based Danish Government Scholarship, automatic non-EU consideration, and possible full/partial tuition or living support.",Scholarships for Full Degree Students,University of Copenhagen,https://www.ku.dk/studies/masters/application-and-admission/scholarships,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current policy checked 2026-09-11,high,official page checked,stage3re09:copenhagen:scholarship,
2.0,stage3src:3350d510a76bdb897ac4,ror:03z77qz90:program:thesis-or-research-master-s:master-s-in-computer-science,ror:03z77qz90,University of Tartu,funding,EUR 300 monthly master's specialization stipend and full-time/progress conditions.,Specialisation Stipend of Information Technology Curricula,University of Tartu,https://ut.ee/en/content/specialisation-stipends-information-technology-curricula,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current stipend rules checked 2026-09-11,high,official page checked,stage3re09:tartu:stipend,
2.0,stage3src:a77401c7acbe389d05d6,ror:03z77qz90:program:thesis-or-research-master-s:master-s-in-computer-science,ror:03z77qz90,University of Tartu,program|research|admissions|eligibility|language|deadline|tuition,"Current MSc degree, bachelor's and 24-ECTS route, admissions weighting, recurring dates, and EUR 7,200 annual tuition.",Computer Science,University of Tartu,https://ut.ee/en/curriculum/computer-science,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current 2026/27 curriculum and recurring dates checked 2026-09-11,high,official page checked,stage3re09:tartu:program,
2.0,stage3src:e82373e48cd6d884d66d,ror:03z77qz90:program:thesis-or-research-master-s:master-s-in-computer-science,ror:03z77qz90,University of Tartu,funding|tuition|fees|health|summer,Competitive institute scholarships and stipend amounts without a universal full-cost package.,Scholarships,University of Tartu Institute of Computer Science,https://cs.ut.ee/en/scholarships,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current scholarship page checked 2026-09-11,high,official page checked,stage3re09:tartu:funding,
2.0,stage3src:ed00cbaeff9d6090c5c3,ror:03z77qz90:program:thesis-or-research-master-s:master-s-in-computer-science,ror:03z77qz90,University of Tartu,admissions|fees,EUR 100 international application fee and four exhaustive exemption categories.,Application Fee,University of Tartu,https://ut.ee/en/content/application-fee,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current fee policy checked 2026-09-11,high,official page checked,stage3re09:tartu:fee,
2.0,stage3src:2bb45c45e33e682e0102,ror:040af2s02:program:thesis-or-research-master-s:master-s-programme-in-computer-science,ror:040af2s02,University of Helsinki,program|research,120-ECTS structure and 30-ECTS master's thesis.,"Structure, Content and Courses",University of Helsinki,https://www.helsinki.fi/en/degree-programmes/computer-science-masters-programme/studying/structure-content-and-courses,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current curriculum checked 2026-09-11,high,official page checked,stage3re09:helsinki:structure,
2.0,stage3src:6f7164968ea5c8d31f70,ror:040af2s02:program:thesis-or-research-master-s:master-s-programme-in-computer-science,ror:040af2s02,University of Helsinki,admissions|eligibility|language|fees,"Applicable bachelor's, relevant studies, language-evidence, national fee, and application-form boundaries.",Eligibility to Apply,University of Helsinki,https://www.helsinki.fi/en/admissions-and-education/apply-bachelors-and-masters-programmes/apply-international-masters-programmes/eligibility-apply,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Autumn 2027 guidance checked 2026-09-11,high,official page checked,stage3re09:helsinki:eligibility,
2.0,stage3src:b088dc1864cb17aa5322,ror:040af2s02:program:thesis-or-research-master-s:master-s-programme-in-computer-science,ror:040af2s02,University of Helsinki,funding|tuition|fees|health|summer|deadline,"Very limited 50- or 100-percent waivers, most at 50 percent, two-year progress condition, and no living support.",Tuition Fees and Scholarship Programme,University of Helsinki,https://www.helsinki.fi/en/admissions-and-education/apply-bachelors-and-masters-programmes/tuition-fees-and-scholarship-programme,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Autumn 2027 guidance checked 2026-09-11,high,official page checked,stage3re09:helsinki:scholarship,
2.0,stage3src:f11505dad834f1c145af,ror:040af2s02:program:thesis-or-research-master-s:master-s-programme-in-computer-science,ror:040af2s02,University of Helsinki,program|research|admissions|deadline|tuition,"Current two-year program, EUR 15,000 annual tuition, and explicit January 5–19, 2027 application period.",Master's Programme in Computer Science,University of Helsinki,https://www.helsinki.fi/en/degree-programmes/computer-science-masters-programme,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Explicit autumn 2027 cycle checked 2026-09-11,high,official page checked,stage3re09:helsinki:program,
2.0,stage3src:59eb3324e5decf167da8,us:ipeds:139658:program:phd:phd-in-computer-science-and-informatics,us:ipeds:139658,Emory University,funding|tuition|summer,Up-to-five-year stipend assurance subject to satisfactory progress and the possible support mechanisms.,Funding and Travel FAQ,Emory University,https://computerscience.emory.edu/graduate-phd/current-student/faqs/funding-travel.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current policy checked 2026-09-11,high,official page checked,stage3re09:emory:funding,
2.0,stage3src:a9474202e5d60988202d,us:ipeds:139658:program:phd:phd-in-computer-science-and-informatics,us:ipeds:139658,Emory University,program|research|eligibility,"Current CSI PhD, research structure, and faculty-alignment model.",PhD in Computer Science and Informatics,Emory University,https://computerscience.emory.edu/graduate-phd/index.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re09:emory:program,
2.0,stage3src:a99973fb3c38d55ec8fc,us:ipeds:139658:program:phd:phd-in-computer-science-and-informatics,us:ipeds:139658,Emory University,admissions|eligibility|language|deadline|fees|funding|tuition,"Bachelor's entry, English and GPA guidance, latest deadline, fee and waiver, and full-tuition stipend commitment.",CSI PhD Admissions,Emory University,https://computerscience.emory.edu/graduate-phd/admissions/index.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Latest labeled Fall 2026 cycle checked 2026-09-11,high,official page checked,stage3re09:emory:admissions,
2.0,stage3src:00a1c3d523ac6668ba66,us:ipeds:147767:program:phd:phd-in-computer-science,us:ipeds:147767,Northwestern University,admissions|fees,Nonrefundable USD 95 Graduate School application fee and limited waiver guidance.,Application Fee,Northwestern University The Graduate School,https://www.tgs.northwestern.edu/admission/application-procedures/application-requirements/fee.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current fee page checked 2026-09-11,high,official page checked,stage3re09:northwestern:fee,
2.0,stage3src:17ca2d30251838ec5b34,us:ipeds:147767:program:phd:phd-in-computer-science,us:ipeds:147767,Northwestern University,admissions|eligibility|language|deadline,"Application cycle, English thresholds and U.S.-degree waiver, doctoral application model, and no-master's entry.",Graduate Admissions FAQ,Northwestern University Computer Science,https://www.mccormick.northwestern.edu/computer-science/academics/graduate/admissions/faq.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,2026–27 cycle checked 2026-09-11,high,official page checked,stage3re09:northwestern:admissions,
2.0,stage3src:4c2d4116d295c08dcc49,us:ipeds:147767:program:phd:phd-in-computer-science,us:ipeds:147767,Northwestern University,funding|tuition,Guaranteed support through the fifth year and first-year fellowship/later assistantship structure.,PhD Student Resources,Northwestern University Computer Science,https://www.mccormick.northwestern.edu/computer-science/resources/student/phd.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current funding policy checked 2026-09-11,high,official page checked,stage3re09:northwestern:funding,
2.0,stage3src:80d38a2a9332ab25506c,us:ipeds:147767:program:phd:phd-in-computer-science,us:ipeds:147767,Northwestern University,program|research|eligibility,"Current CS PhD, full-time research structure, and bachelor's-entry route.",PhD in Computer Science,Northwestern University,https://www.mccormick.northwestern.edu/computer-science/academics/graduate/phd/,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re09:northwestern:program,
2.0,stage3src:0d5f936b2aa17fd6ee2d,us:ipeds:162928:program:phd:phd-in-computer-science,us:ipeds:162928,Johns Hopkins University,program|research|eligibility,"Current full-time CS PhD, faculty matching, research areas, and dissertation route.",PhD Program,Johns Hopkins University Computer Science,https://www.cs.jhu.edu/academic-programs/graduate-studies/phd-program/,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re09:jhu:program,
2.0,stage3src:5889e70a8410e28205c4,us:ipeds:162928:program:phd:phd-in-computer-science,us:ipeds:162928,Johns Hopkins University,admissions|eligibility|language|deadline|fees|funding|tuition|health|summer,"Bachelor's entry, core preparation, English waiver, recurring deadline, fee waivers, faculty-contact rule, and all-student full-funding guarantee.",PhD Admissions FAQs,Johns Hopkins University Computer Science,https://www.cs.jhu.edu/academic-programs/graduate-studies/phd-program/phd-admissions-faqs/,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current FAQ checked 2026-09-11,high,official page checked,stage3re09:jhu:faq,
2.0,stage3src:0251d804b572bc997288,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015,Brandeis University,admissions|eligibility|language|fees,"Bachelor's completion, USD 75 fee, waiver route, and one-program-per-academic-year rule.",Apply to GSAS,Brandeis University,https://www.brandeis.edu/gsas/admissions/apply/index.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current application guidance checked 2026-09-11,high,official page checked,stage3re09:brandeis:application,
2.0,stage3src:052df755c99e5cd6b952,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015,Brandeis University,program|research|admissions|eligibility|deadline,"Current CS PhD, bachelor's preparation, recurring deadline, and program structure.",Computer Science PhD,Brandeis University Graduate School of Arts and Sciences,https://www.brandeis.edu/gsas/programs/computer_science.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re09:brandeis:program,
2.0,stage3src:99cb6c06e5bce3bb85d3,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015,Brandeis University,funding|tuition|health,"Most-doctoral-student five-year fellowship, full-tuition, and health-insurance package with international consideration.",Doctoral Student Financing,Brandeis University Graduate School of Arts and Sciences,https://www.brandeis.edu/gsas/financing/doctoral/index.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current financing policy checked 2026-09-11,high,official page checked,stage3re09:brandeis:funding,
2.0,stage3src:a4260b5966a1f72a7772,us:ipeds:165015:program:phd:computer-science-phd,us:ipeds:165015,Brandeis University,program|research,"Coursework, advisor selection, teaching, thesis proposal, dissertation, and residency requirements.",PhD Degree Requirements,Brandeis University Computer Science,https://www.brandeis.edu/computer-science/phd/requirements.html,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current requirements checked 2026-09-11,high,official page checked,stage3re09:brandeis:requirements,
2.0,stage3src:0752225ef17cc3a9120c,us:ipeds:171100:program:phd:computer-science-phd,us:ipeds:171100,Michigan State University,admissions|eligibility|language,Current international graduate English-proficiency routes and exception boundary.,English Language Competency,Michigan State University Graduate School,https://grad.msu.edu/admissions/apply/international-applicants/english-language-competency,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current policy checked 2026-09-11,high,official page checked,stage3re09:msu:english,
2.0,stage3src:217d1203815916e80196,us:ipeds:171100:program:phd:computer-science-phd,us:ipeds:171100,Michigan State University,funding|tuition|fees,Competitive graduate assistantship and fellowship opportunities rather than a program-wide guarantee.,Graduate Funding Opportunities,Michigan State University College of Engineering,https://engineering.msu.edu/current-students/graduate/funding-opportunities,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current opportunities checked 2026-09-11,high,official page checked,stage3re09:msu:funding,
2.0,stage3src:47488f3211b0481451ce,us:ipeds:171100:program:phd:computer-science-phd,us:ipeds:171100,Michigan State University,program|research|admissions|eligibility|deadline|funding,"Current CS PhD, 3.2 GPA and course preparation, recurring deadlines, and competitive support model.",Computer Science PhD,Michigan State University College of Engineering,https://engineering.msu.edu/academics/majors-degrees/computer-science-phd,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current recurring guidance checked 2026-09-11,high,official page checked,stage3re09:msu:program,
2.0,stage3src:580fb46db1f250ab1e6d,us:ipeds:171100:program:phd:computer-science-phd,us:ipeds:171100,Michigan State University,admissions|fees,Current USD 75 graduate application fee and limited waiver routes.,Apply to Graduate School,Michigan State University,https://grad.msu.edu/admissions/apply,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current fee guidance checked 2026-09-11,high,official page checked,stage3re09:msu:fee,
2.0,stage3src:9baf0a3bb069a7be54ce,us:ipeds:196413:program:phd:doctor-of-philosophy-in-computer-information-science-and-engineering,us:ipeds:196413,Syracuse University,admissions|eligibility|language|deadline|fees|funding|tuition,"Explicit Fall 2027 deadline, optional GRE, English exemption request, fee, and competitive fellowship/assistantship terms.",Graduate Application Requirements,Syracuse University College of Engineering and Computer Science,https://ecs.syracuse.edu/admissions/graduate/application-requirements,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Explicit Fall 2027 cycle checked 2026-09-11,high,official page checked,stage3re09:syracuse:admissions,
2.0,stage3src:ad465e2d3291a76b53fb,us:ipeds:196413:program:phd:doctor-of-philosophy-in-computer-information-science-and-engineering,us:ipeds:196413,Syracuse University,program|research|eligibility,"Current CISE doctorate, research orientation, and bachelor's-entry route.",Computer/Information Science and Engineering Doctoral Program,Syracuse University College of Engineering and Computer Science,https://ecs.syracuse.edu/academics/electrical-engineering-and-computer-science/programs/computer-information-science-engineering-doctoral-program,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re09:syracuse:program,
2.0,stage3src:f7803639b45b46288042,us:ipeds:196413:program:phd:doctor-of-philosophy-in-computer-information-science-and-engineering,us:ipeds:196413,Syracuse University,funding|tuition|fees|health|summer,Graduate School fellowship and assistantship types and department-controlled award boundary.,Financial Support,Syracuse University Graduate School,https://graduateschool.syr.edu/prospective-students/financial-support/,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current policy checked 2026-09-11,high,official page checked,stage3re09:syracuse:funding,
2.0,stage3src:042b42b2a5b7249c2247,us:ipeds:215293:program:phd:phd-in-computer-science,us:ipeds:215293,University of Pittsburgh-Pittsburgh Campus,admissions|eligibility|language|fees|funding|tuition,"USD 85 fee, limited waivers, U.S.-bachelor English waiver, multiple-application mechanics, and non-universal doctoral assistance.",Graduate Admissions FAQs,University of Pittsburgh School of Computing and Information,https://www.sci.pitt.edu/admissions/graduate-admissions-faqs,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current guidance checked 2026-09-11,high,official page checked,stage3re09:pitt:faq,
2.0,stage3src:3bcab51c42f2e821ee40,us:ipeds:215293:program:phd:phd-in-computer-science,us:ipeds:215293,University of Pittsburgh-Pittsburgh Campus,admissions|deadline,Recurring January 15 fall deadline for Computer Science PhD applicants.,Graduate Admissions Deadlines,University of Pittsburgh School of Computing and Information,https://www.sci.pitt.edu/graduate-admissions-deadlines,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current recurring deadline checked 2026-09-11,high,official page checked,stage3re09:pitt:deadline,
2.0,stage3src:6591b15cd123d035950e,us:ipeds:215293:program:phd:phd-in-computer-science,us:ipeds:215293,University of Pittsburgh-Pittsburgh Campus,program|research|eligibility|funding,Current CS graduate research route and the department's non-universal graduate-support description.,Computer Science Graduate Program,University of Pittsburgh,https://intranet.cs.pitt.edu/grad/,data/raw/pass2/stage_03_reentry_09.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re09:pitt:program,
