schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry15:uconn-cse:catalog,us:ipeds:129020,Computer Science and Engineering (PhD),official_program_or_department_signal,"exact doctorate, security coursework, and international English route",Computer Science and Engineering (PhD),University of Connecticut,https://catalog.uconn.edu/graduate/degree-programs/computer-science-engineering-phd/,2026-09-11,"Official graduate catalog confirms the CSE PhD and advanced study in network security, cybersecurity, and cryptography, along with an explicit English-proficiency route.","Catalog structure does not establish fit depth, admission, a willing advisor, or funding."
2.0,reentry15:uconn-cse:funding,us:ipeds:129020,Computer Science and Engineering (PhD),research_masters_or_scholarship_search,"school RA, TA, and fellowship mechanisms",Graduate Fellowships & Assistantships,University of Connecticut,https://computing.engineering.uconn.edu/graduate-studies/grad-fellowships-assistantships/,2026-09-11,Official School of Computing page states that faculty-grant RAs are the most common graduate support and describes teaching assistantships and competitive school fellowships.,"Support mechanisms are not a program-wide guarantee; advisor capacity, award value, tuition and fee coverage, renewal, and summer support remain unresolved."
2.0,reentry15:ets-software:program,ca:dli:O19359201210,Maîtrise en génie logiciel (profil avec mémoire),official_program_or_department_signal,"exact research profile, thesis weight, entry routes, and software-engineering fit",Maîtrise en génie logiciel,École de technologie supérieure,https://www.etsmtl.ca/programmes-formations/maitrise-genie-logiciel,2026-09-11,"Official program page distinguishes the research M.Sc.A. profile, assigns 30 of 45 credits to the thesis, lists software testing, reengineering, model-driven and configurable systems, and describes degree, language, and supervisor conditions.","Published eligibility does not establish equivalency, supervisor acceptance, admission, or funding."
2.0,reentry15:ets-software:exemption,ca:dli:O19359201210,Maîtrise en génie logiciel (profil avec mémoire),research_masters_or_scholarship_search,international supplemental-tuition exemption mechanism,Exemption des frais majorés à la maîtrise,École de technologie supérieure,https://www.etsmtl.ca/experience-etudiante/bourses-finance-et-budget/bourses/exemption-mees-maitrise,2026-09-11,"Official ÉTS page describes limited supplemental-tuition exemptions for international master's students, with institutional selection and no application required.","The exemption is quota-limited, not guaranteed, and does not cover base tuition or living costs."
2.0,reentry15:uqar-cs:program,ca:dli:O19359011159,Maîtrise en informatique (profil recherche avec mémoire),official_program_or_department_signal,exact thesis route and international application signal,Maîtrise en informatique,Université du Québec à Rimouski,https://www.uqar.ca/programmes-domaines-detudes/maitrise-en-informatique/,2026-09-11,"Official program page confirms a research profile with thesis, full-time availability, and that international applications are accepted.","The page does not resolve applicant equivalency, language, supervision, research-fit depth, or funding sufficiency."
2.0,reentry15:uqar-cs:funding,ca:dli:O19359011159,Maîtrise en informatique (profil recherche avec mémoire),research_masters_or_scholarship_search,research-master's excellence scholarship mechanism,Bourses d'excellence en recherche (maîtrise) de l'UQAR,Université du Québec à Rimouski,https://etudes.uqar.ca/bourse/141,2026-09-11,"Official UQAR scholarship page lists a CAD 5,000 competitive award for students whose master's includes a substantial research report or thesis.","The award is competitive, variable in quantity, and insufficient by itself to establish tuition and living-cost viability."
2.0,reentry15:smu-apsc:program,ca:dli:O19021279692,MSc in Applied Science — Computing Science research field,official_program_or_department_signal,"exact thesis degree, two-year structure, computing field, and supervisor prerequisite",Info for Future Students,Saint Mary’s University,https://www.smu.ca/faculty-of-science/master-in-applied-science-future-students.html,2026-09-11,"Official program page confirms the two-year thesis-based MSc in Applied Science, names Mathematics and Computing Science among its research fields, and requires a willing supervisor before application.","The broad field listing does not establish a suitable current Computing Science supervisor, admission, or funding."
2.0,reentry15:smu-apsc:funding,ca:dli:O19021279692,MSc in Applied Science — Computing Science research field,research_masters_or_scholarship_search,current full-time MSc stipend range and support components,MSc in Applied Science Program Guide,Saint Mary’s University,https://www.smu.ca/webfiles/MSc_APSC_ProgramGuide_20240909.pdf,2026-09-11,"Official program guide describes full-time MSc funding from graduate-school allocations, supervisor research funds, and TA work, with typical annual stipends of CAD 18,600–25,000.","The guide does not establish an individual guarantee, international net sufficiency, exact duration, tuition remission, fees, or insurance."
2.0,reentry15:mdu-se:program,ror:033vfbz75,Master's Programme in Software Engineering,official_program_or_department_signal,"exact English two-year route, entry credits, software fit, and thesis",Master's Programme in Software Engineering,Mälardalen University,https://www.mdu.se/en/malardalen-university/education/international/programme/masters-programme-in-software-engineering,2026-09-11,"Official program page confirms the English-taught 120-credit route, detailed computing and mathematics entry requirements, verification, architecture, distributed systems and security coursework, and a 30-credit thesis.","Published requirements do not establish transcript equivalency, admission, thesis supervision, or affordability."
2.0,reentry15:mdu-se:scholarship,ror:033vfbz75,Master's Programme in Software Engineering,research_masters_or_scholarship_search,Fall 2027 tuition scholarship mechanism and coverage boundary,Mälardalen University scholarship programme,Mälardalen University,https://www.mdu.se/en/malardalen-university/education/international/application-and-admission/malardalen-university-scholarship-programme,2026-09-11,Official scholarship page states that a limited number of first-choice master's applicants may receive 100% tuition coverage and that the Autumn 2027 scholarship cycle opens in October 2026.,"The scholarship is selective, requires first-choice placement and progress, and does not cover living expenses."
2.0,reentry15:lnu-software:program,ror:00j9qag85,"Software Technology, Master Programme — 120 credits",official_program_or_department_signal,"exact two-year software route, research preparation, and thesis","Software Technology, Master Programme",Linnaeus University,https://www.lnu.se/en/programme/software-technology-master-programme-nada2/vaxjo-international-autumn/,2026-09-11,"Official program page confirms the English-taught 120-credit Software Technology master's, complex high-quality software focus, research-method preparation, and concluding thesis work.","Stage 3 must confirm the Fall 2027 offering, exact subject-credit equivalency, admission, scholarship eligibility, and thesis supervision."
2.0,reentry15:lnu-software:scholarship,ror:00j9qag85,"Software Technology, Master Programme — 120 credits",research_masters_or_scholarship_search,international tuition-scholarship ceiling and affordability boundary,Study at Linnaeus University,Linnaeus University,https://www.lnu.se/en/education/study-at-linnaeus-university/,2026-09-11,Official international-study page states that Linnaeus scholarships can cover up to 75% of tuition fees.,"Scholarship eligibility, selection, 2027 availability, remaining tuition, and living costs are unresolved."
2.0,reentry15:coimbra-mei:program,ror:04z8k9a98,Master in Informatics Engineering,official_program_or_department_signal,"exact two-year route, specializations, foreign-degree entry, and dissertation weight",Master in Informatics Engineering,University of Coimbra,https://www.uc.pt/en/fctuc/dei/education/masters/master-in-informatics-engineering/,2026-09-11,"Official department page confirms the two-year 120-ECTS program, software engineering and cybersecurity specializations, 42 ECTS of dissertation or internship work, and a foreign-degree admission route.","Eligibility, language delivery, dissertation placement, supervision, and admission remain unresolved."
2.0,reentry15:coimbra-mei:scholarship,ror:04z8k9a98,Master in Informatics Engineering,research_masters_or_scholarship_search,international master's research tuition-support mechanism,Incentive Scholarship for Master’s Degree Research and Scientific Production,University of Coimbra,https://www.uc.pt/en/academic-services/awards-scholarships-uc/incentive-masters-research/,2026-09-11,"Official university page describes a EUR 2,000 tuition-support scholarship for full-time international students admitted to master's study, renewable through the normal program duration under the regulation.","The award is partial and does not establish selection, remaining tuition, fees, or living-cost viability."
