schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:5876d56f7e0057928bd1,us:ipeds:104179:program:phd:computer-science-phd,us:ipeds:104179,University of Arizona,admissions|deadline,PhD applications from domestic and international applicants are due January 15 for fall admission.,Application Deadlines,University of Arizona Department of Computer Science,https://cs.arizona.edu/graduate/prospective-students/application-deadlines,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Latest current page; year not printed,high,official page checked,stage3re01:arizona:deadline,
2.0,stage3src:7c33818f24d791f05028,us:ipeds:104179:program:phd:computer-science-phd,us:ipeds:104179,University of Arizona,program|funding|fees,"Current research PhD route and multi-year assistantship funding for enrolled doctoral students making progress, including stipend, tuition waiver, and health insurance.",Prospective Students,University of Arizona Department of Computer Science,https://cs.arizona.edu/graduate/prospective-students,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:arizona:program-funding,
2.0,stage3src:bcc19b6f254fd40fb775,us:ipeds:104179:program:phd:computer-science-phd,us:ipeds:104179,University of Arizona,admissions|eligibility|language,"Graduate degree admission minimums, international degree requirements, and English-proficiency rules.",Admissions Frequently Asked Questions,University of Arizona Graduate College,https://grad.arizona.edu/admissions/faqs?field_audiences_target_id=1,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:arizona:eligibility,
2.0,stage3src:174e73d724bbc0de2954,us:ipeds:110680:program:phd:computer-science-and-engineering-phd,us:ipeds:110680,University of California-San Diego,funding|fees,"All incoming PhD students receive first-year stipend, full fees, and nonresident tuition; later funding patterns and international TA constraints.",Financial Opportunities,UC San Diego Department of Computer Science and Engineering,https://cse.ucsd.edu/graduate/financial-opportunities,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,"Updated September 11, 2025; current when checked",high,official page checked,stage3re01:ucsd:funding,
2.0,stage3src:35222da258d902c48d10,us:ipeds:110680:program:phd:computer-science-and-engineering-phd,us:ipeds:110680,University of California-San Diego,admissions|fees,International graduate application fee is USD 155 and each department application requires a fee.,Application Fee Questions,UC San Diego Graduate Education and Postdoctoral Affairs,https://www.grad.ucsd.edu/admissions/admission-faq/faq-application-fee.html,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:ucsd:fee,
2.0,stage3src:45d781b454f511ffc6ee,us:ipeds:110680:program:phd:computer-science-and-engineering-phd,us:ipeds:110680,University of California-San Diego,admissions|eligibility|language|deadline|fees,"Fall 2027 deadline, no-MS entry, bachelor's/equivalent and 3.00 minimum, one CSE program limit, and waiver rules.",UCSD CSE Graduate Admissions,UC San Diego Department of Computer Science and Engineering,https://cse.ucsd.edu/graduate/admissions,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Fall 2027,high,official page checked,stage3re01:ucsd:admissions,
2.0,stage3src:d3113ae7415a94c63a3f,us:ipeds:110680:program:phd:computer-science-and-engineering-phd,us:ipeds:110680,University of California-San Diego,program,Current CSE doctoral research route and degree requirements.,Doctoral Programs in Computer Science and Engineering,UC San Diego Department of Computer Science and Engineering,https://cse.ucsd.edu/graduate/doctoral-programs-computer-science-and-engineering,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:ucsd:program,
2.0,stage3src:422374bdb0bd4a65186b,us:ipeds:126614:program:phd:computer-science-phd,us:ipeds:126614,University of Colorado Boulder,admissions|eligibility|funding|fees,"No master's is required, prior faculty contact is unnecessary, and the department describes five years of PhD funding.",Graduate Admissions FAQs,University of Colorado Boulder Department of Computer Science,https://www.colorado.edu/cs/graduate-admissions/faqs,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:colorado:faq,
2.0,stage3src:ace729d53fd55f4d0121,us:ipeds:126614:program:phd:computer-science-phd,us:ipeds:126614,University of Colorado Boulder,funding|fees,"All admitted PhD students receive TA or RA support covering tuition, fees, 91% health insurance, and academic-semester stipend; summer is excluded.",Funding Opportunities,University of Colorado Boulder Department of Computer Science,https://www.colorado.edu/cs/admissions/graduate-admissions/funding-opportunities,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,AY 2025-2026 stipend; current policy page,high,official page checked,stage3re01:colorado:funding,
2.0,stage3src:c04db4e060870a0d3a9a,us:ipeds:126614:program:phd:computer-science-phd,us:ipeds:126614,University of Colorado Boulder,program,Current Computer Science doctoral research route.,Doctor of Philosophy,University of Colorado Boulder Department of Computer Science,https://www.colorado.edu/cs/academics/graduate-programs/doctor-philosophy,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:colorado:program,
2.0,stage3src:c632238359da7c57f44a,us:ipeds:126614:program:phd:computer-science-phd,us:ipeds:126614,University of Colorado Boulder,admissions|eligibility|language|deadline|fees,"Fall PhD deadline, international fee, application requirements, and Fall 2027 waiver limitations.",How to Apply (PhD),University of Colorado Boulder Department of Computer Science,https://www.colorado.edu/cs/admissions/graduate-admissions/how-apply/how-applyphd,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Fall 2027,high,official page checked,stage3re01:colorado:apply,
2.0,stage3src:8ae4e14e33b8400153c3,us:ipeds:174066:program:phd:computer-science-phd,us:ipeds:174066,University of Minnesota-Twin Cities,program|admissions|eligibility|language|deadline,"Bachelor-equivalent entry, no master's requirement, GPA benchmark, English conditions, and December 15/January 5 deadlines.",Ph.D. Admissions,University of Minnesota Department of Computer Science and Engineering,https://cse.umn.edu/cs/phd-admissions,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Latest current page; years not printed,high,official page checked,stage3re01:umn:admissions,
2.0,stage3src:e2a6011466308a8ea205,us:ipeds:174066:program:phd:computer-science-phd,us:ipeds:174066,University of Minnesota-Twin Cities,fees|admissions,International graduate application fee is USD 95 per program and cannot be waived or deferred.,Application Fees for Graduate Admission,University of Minnesota Graduate School,https://grad.umn.edu/admissions/application-instructions/application-fees,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:umn:fee,
2.0,stage3src:e6a9acacafc5855719d7,us:ipeds:174066:program:phd:computer-science-phd,us:ipeds:174066,University of Minnesota-Twin Cities,funding|fees,"All CS PhD admits receive funding from day one through the doctoral experience while progressing, with tuition, most health-insurance costs, and stipend.",Graduate Admissions Overview,University of Minnesota Department of Computer Science and Engineering,https://cse.umn.edu/cs/graduate-admissions-overview,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:umn:funding,
2.0,stage3src:021a13b5e4b6b801ecc8,us:ipeds:196088:program:phd:computer-science-and-engineering-phd,us:ipeds:196088,University at Buffalo,admissions|eligibility,"Direct PhD admission normally follows a master's, with some first-year bachelor's applicants admitted on committee recommendation.",Graduate Admissions,University at Buffalo Department of Computer Science and Engineering,https://engineering.buffalo.edu/computer-science-engineering/graduate/admissions.html,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:buffalo:admissions,
2.0,stage3src:4318e6437522db679e70,us:ipeds:196088:program:phd:computer-science-and-engineering-phd,us:ipeds:196088,University at Buffalo,admissions|eligibility|language|deadline|fees,"USD 100 application fee, international English thresholds, three PhD recommendations, and December funding deadlines.",Application Materials,University at Buffalo Department of Computer Science and Engineering,https://engineering.buffalo.edu/computer-science-engineering/graduate/admissions/application-materials.html,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page updated 2026,high,official page checked,stage3re01:buffalo:materials,
2.0,stage3src:7f5e8e0f80a9903223e0,us:ipeds:196088:program:phd:computer-science-and-engineering-phd,us:ipeds:196088,University at Buffalo,program,"Current CSE PhD route, active handbook, and dissertation-based research requirement.",PhD in Computer Science and Engineering,University at Buffalo Department of Computer Science and Engineering,https://engineering.buffalo.edu/computer-science-engineering/graduate/degrees-and-programs/phd-in-computer-science-and-engineering.html,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:buffalo:program,
2.0,stage3src:98d0d8d9172e7ab4bcf3,us:ipeds:196088:program:phd:computer-science-and-engineering-phd,us:ipeds:196088,University at Buffalo,funding|fees,"Package terms for fully funded PhD students, including stipend, tuition, fee scholarship, and international-fee treatment; incidence among all admits is not stated.",Paid Assistantships,University at Buffalo School of Engineering and Applied Sciences,https://engineering.buffalo.edu/home/academics/grad/new-students/paid-assistantships.html,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current 2026 page,high,official page checked,stage3re01:buffalo:funding,
2.0,stage3src:06a4e497cd1e8ed3f3a4,us:ipeds:198419:program:phd:computer-science-phd,us:ipeds:198419,Duke University,program|admissions,"Current research PhD route, first-year advisor exploration, and five-year structure.",PhD Program,Duke University Department of Computer Science,https://cs.duke.edu/graduate/phd,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:duke:program,
2.0,stage3src:899eab0d653d496e25a5,us:ipeds:198419:program:phd:computer-science-phd,us:ipeds:198419,Duke University,admissions|eligibility|language,A master's is not required and current English-test waiver procedure is stated.,Graduate FAQ,Duke University Department of Computer Science,https://cs.duke.edu/graduate/faq,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:duke:faq,
2.0,stage3src:a5ac70a60405d624bd14,us:ipeds:198419:program:phd:computer-science-phd,us:ipeds:198419,Duke University,admissions|deadline,"Computer Science PhD application deadline for 2027 admission is December 15, 2026.",Application Deadlines,Duke University Graduate School,https://gradschool.duke.edu/admissions/application-deadlines/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,2027 admission,high,official page checked,stage3re01:duke:deadline,
2.0,stage3src:d4e7001f87ced1a30c36,us:ipeds:198419:program:phd:computer-science-phd,us:ipeds:198419,Duke University,funding|fees,"PhD students in good standing receive five years of full tuition, fees, insurance, and stipend support.",Financial Support,Duke University Department of Computer Science,https://cs.duke.edu/graduate/phd/financial,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:duke:funding,
2.0,stage3src:f9fab7e1fea53cf63357,us:ipeds:198419:program:phd:computer-science-phd,us:ipeds:198419,Duke University,admissions|fees,Graduate School application fee is USD 105 and current waiver eligibility is limited.,Application Fee,Duke University Graduate School,https://gradschool.duke.edu/admissions/application-instructions/application-fee/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,2027 applications available,high,official page checked,stage3re01:duke:fee,
2.0,stage3src:130059c2ccdbdaabf49c,us:ipeds:217156:program:phd:computer-science-phd,us:ipeds:217156,Brown University,admissions|eligibility|language|funding,All PhD students including international students receive support; no advisor is required before entry; English-test exemption and holistic criteria are stated.,Frequently Asked Questions About Our Doctoral Program,Brown University Department of Computer Science,https://cs.brown.edu/degrees/doctoral/faq/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:brown:faq,
2.0,stage3src:37dcd0c301880335228f,us:ipeds:217156:program:phd:computer-science-phd,us:ipeds:217156,Brown University,admissions|eligibility|language|deadline|fees,"Fall-only December 15 doctoral application route, materials, English-test expectation, and fee-waiver link.",Applying To Our Doctoral Program,Brown University Department of Computer Science,https://cs.brown.edu/degrees/doctoral/applications/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page; year not printed,high,official page checked,stage3re01:brown:applications,
2.0,stage3src:3fc1175df78c380cb2a7,us:ipeds:217156:program:phd:computer-science-phd,us:ipeds:217156,Brown University,program|funding,"Current PhD route, doctoral research structure, full tuition, health insurance, and stipend support.",Our PhD Program,Brown University Department of Computer Science,https://cs.brown.edu/degrees/doctoral/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:brown:program,
2.0,stage3src:208beafe18e886621929,us:ipeds:230764:program:phd:computing-phd,us:ipeds:230764,University of Utah,funding|fees,"PhD students receive support conditional on good progress; 2026-2027 stipend, tuition benefit, health, and summer RA details.",Graduate Financial Support and Costs,University of Utah Kahlert School of Computing,https://www.cs.utah.edu/graduate/prospective-students/admissions/graduate-financial-support-and-costs/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,2026-2027 funding figures,high,official page checked,stage3re01:utah:funding,
2.0,stage3src:3440ae4818e59423593f,us:ipeds:230764:program:phd:computing-phd,us:ipeds:230764,University of Utah,program,Current research-focused PhD route and typical five-year structure.,Graduate Academic Program Overview,University of Utah Kahlert School of Computing,https://www.cs.utah.edu/graduate/academic-programs/graduate-academic-program-overview/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:utah:program,
2.0,stage3src:8b628fc18b8fba09095d,us:ipeds:230764:program:phd:computing-phd,us:ipeds:230764,University of Utah,admissions|eligibility|language|deadline|fees,"International PhD fee, current displayed deadline, and international transcript and English routing.",Admissions,University of Utah Kahlert School of Computing,https://www.cs.utah.edu/graduate/prospective-students/admissions/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,"Current page displays December 15, 2027; Fall 2027 conflict flagged",high,official page checked,stage3re01:utah:admissions,
2.0,stage3src:025e73fb61fc6ad47937,us:ipeds:234076:program:phd:computer-science-phd,us:ipeds:234076,University of Virginia-Main Campus,program|admissions|eligibility|language|deadline|funding|fees,"Fall 2027 PhD route, background requirements, December 15 deadline, testing rule, and usual first-year funding package.",Ph.D. in Computer Science,University of Virginia School of Engineering and Applied Science,https://engineering.virginia.edu/department/computer-science/academics/graduate-programs/phd-computer-science,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Fall 2027,high,Official indexed page content checked; automated direct retrieval returned HTTP 403,stage3re01:uva:program,Recheck interactively before Stage 4 reliance.
2.0,stage3src:7d041d6901d31342bf18,us:ipeds:234076:program:phd:computer-science-phd,us:ipeds:234076,University of Virginia-Main Campus,admissions|fees|language,No application fee for 2027 Engineering graduate programs and current standardized-test guidance.,Graduate Admissions Frequently Asked Questions,University of Virginia School of Engineering and Applied Science,https://engineering.virginia.edu/graduate-study/future-grad-students/graduate-admission/graduate-admissions-frequently-asked-questions,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,2027 admission,high,Official indexed page content checked,stage3re01:uva:fee,
2.0,stage3src:474ee906a4b8d675400a,us:ipeds:240444:program:phd:computer-sciences-phd,us:ipeds:240444,University of Wisconsin-Madison,admissions|eligibility|language|fees,International applicants are accepted; the traditional MS/PhD uses one admissions pool and the department does not offer fee waivers.,Admissions,UW-Madison Department of Computer Sciences,https://www.cs.wisc.edu/grad/programs/admissions/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:wisc:admissions,
2.0,stage3src:aeb412dfadcfd4e13bcd,us:ipeds:240444:program:phd:computer-sciences-phd,us:ipeds:240444,University of Wisconsin-Madison,program|admissions|eligibility|deadline,"Current PhD route, research/dissertation requirements, fall-only December 15 deadline, preparation, and 3.00 program GPA requirement.","Computer Sciences, PhD",University of Wisconsin-Madison Graduate Guide,https://guide.wisc.edu/graduate/computer-sciences/computer-sciences-phd/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,2026-2027 Graduate Guide,high,Official current guide checked,stage3re01:wisc:guide,
2.0,stage3src:e5a49e215a1f6b97280c,us:ipeds:240444:program:phd:computer-sciences-phd,us:ipeds:240444,University of Wisconsin-Madison,funding|fees,"Many traditional MS/PhD admits receive a four-year guarantee consisting of tuition remission and stipend, but the page does not promise it to all admits.",Funding and Cost of Attendance,UW-Madison Department of Computer Sciences,https://www.cs.wisc.edu/grad/programs/funding/,data/raw/pass2/stage_03_reentry_01.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re01:wisc:funding,
