schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:9ac225b2d295e4265b7e,ca:dli:O19440995346:program:phd:phd-in-computer-science,ca:dli:O19440995346,Memorial University of Newfoundland,program|research|admissions|eligibility|funding,"Current four-year PhD, master's entry requirement, research structure, and mandatory secured supervisor financing.",PhD in Computer Science,Memorial University of Newfoundland,https://www.mun.ca/computerscience/graduate-students/graduate-programs/phd/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re08:memorial:program,
2.0,stage3src:50d9cd145ce009d0d383,ror:008x57b05:program:thesis-or-research-master-s:master-of-computer-science-software-engineering,ror:008x57b05,University of Antwerp,program|research|eligibility,"English 120-credit Software Engineering master's, R&D focus, research internships, and 30-credit thesis.",Master of Computer Science: Software Engineering Programme Info,University of Antwerp,https://www.uantwerpen.be/en/study/programmes/all-programmes/master-software-engineering/programme-info/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current program checked 2026-09-10,high,official page checked,stage3re08:antwerp:program,
2.0,stage3src:a916345a418de891c36a,ror:008x57b05:program:thesis-or-research-master-s:master-of-computer-science-software-engineering,ror:008x57b05,University of Antwerp,admissions|eligibility|language,"Recognized bachelor's requirement, foreign-degree application route, English test thresholds, and waiver limits.",Master Programme Admission Requirements,University of Antwerp,https://www.uantwerpen.be/en/study/admission-and-enrolment/admission/master-and-advanced-master/admission-requirements/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current requirements checked 2026-09-10,high,official page checked,stage3re08:antwerp:language,
2.0,stage3src:ad107043542a5d09969a,ror:008x57b05:program:thesis-or-research-master-s:master-of-computer-science-software-engineering,ror:008x57b05,University of Antwerp,funding|tuition|fees|deadline,Limited merit-based Faculty of Science tuition-fee reduction and lack of a guaranteed living-cost package.,"Tuition Fees, Scholarships and Costs",University of Antwerp,https://www.uantwerpen.be/en/study/programmes/all-programmes/master-software-engineering/admission-and-enrolment/tuitionfees/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re08:antwerp:funding,
2.0,stage3src:b886327fe026cfcb5a79,ror:008x57b05:program:thesis-or-research-master-s:master-of-computer-science-software-engineering,ror:008x57b05,University of Antwerp,admissions|eligibility|language|deadline|fees,"Explicit 2027-2028 non-EEA deadlines, foreign-degree screening, required documents, free application, and one-running-application rule.",How and When to Apply,University of Antwerp,https://www.uantwerpen.be/en/study/admission-and-enrolment/admission/procedure/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Academic year 2027-2028,high,official page checked,stage3re08:antwerp:admissions,
2.0,stage3src:28f5e5745050d72154f2,ror:012p63287:program:thesis-or-research-master-s:msc-computing-science-software-engineering-and-distributed-systems,ror:012p63287,University of Groningen,program|research|admissions|eligibility|language|deadline|tuition|funding,"Current two-year English Computing Science MSc, SEDS track, May 1, 2027 deadline, admissions-board route, non-EU tuition, and scholarship pointers.",Computing Science Master's,University of Groningen,https://www.rug.nl/masters/computing-science/?lang=en,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,September 2027,high,official page checked,stage3re08:groningen:program,
2.0,stage3src:2a1893c334dda529751c,ror:012p63287:program:thesis-or-research-master-s:msc-computing-science-software-engineering-and-distributed-systems,ror:012p63287,University of Groningen,admissions|eligibility|language|deadline|fees,"International qualification application procedure, required application fee, and admissions processing.",MSc Admission with International Degree,University of Groningen Faculty of Science and Engineering,https://www.rug.nl/fse/programme/admissions/msc/?lang=en,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re08:groningen:international,
2.0,stage3src:c235daf81592f2004853,ror:012p63287:program:thesis-or-research-master-s:msc-computing-science-software-engineering-and-distributed-systems,ror:012p63287,University of Groningen,funding|tuition|fees|health|deadline,"Nomination-only, highly selective Eric Bleumink award covering tuition, travel, subsistence, books, and health insurance for eligible nationalities.",Eric Bleumink Fellowship,University of Groningen,https://www.rug.nl/education/scholarships/eric-bleumink-fellowship?lang=en,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current 2027-oriented guidance checked 2026-09-10,high,official page checked,stage3re08:groningen:funding,
2.0,stage3src:04e98a087793606cedf3,ror:03yj89h83:program:thesis-or-research-master-s:master-s-in-software-engineering-and-information-systems,ror:03yj89h83,University of Oulu,program|research|admissions|eligibility|language|deadline|tuition|funding,"Current English 120-credit master's, January 2027 window, non-EU tuition, partial waiver, and software-engineering focus.",Master's in Software Engineering and Information Systems,University of Oulu,https://www.oulu.fi/en/apply/masters-software-engineering-and-information-systems,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,January 2027,high,official page checked,stage3re08:oulu:program,
2.0,stage3src:08f413b889b2508fe591,ror:03yj89h83:program:thesis-or-research-master-s:master-s-in-software-engineering-and-information-systems,ror:03yj89h83,University of Oulu,admissions|fees|funding|tuition|deadline,"EUR 10,000 fee and partial early-payment or continuing-student waiver conditions without full living support.",Tuition Fees and Scholarships for International Applicants,University of Oulu,https://www.oulu.fi/en/apply/how-apply/university-oulu-tuition-fees-and-scholarships-for-international-applicants,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Latest 2026-2027 fee policy; 2027-2028 confirmation required,high,official page checked,stage3re08:oulu:fees,
2.0,stage3src:d25a9522a227bac0c9b4,ror:03yj89h83:program:thesis-or-research-master-s:master-s-in-software-engineering-and-information-systems,ror:03yj89h83,University of Oulu,program|research|eligibility,"English curriculum, research methods, R&D project, software-engineering orientation, and master's thesis structure.",ITEE Study Programme 2026-2027,University of Oulu,https://opas.peppi.oulu.fi/en/masters-programmes-2-years/faculty-of-information-technology-and-electrical-engineering/11740/10965?period=2026-2027,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,2026-2027 curriculum,high,official page checked,stage3re08:oulu:curriculum,
2.0,stage3src:16929e50561862ab0257,ror:04vnq7t77:program:thesis-or-research-master-s:computer-science-m-sc,ror:04vnq7t77,University of Stuttgart,program|research|admissions|eligibility|language|deadline,"Current English Computer Science MSc, C1 English, related bachelor's route, research orientation, majors, and January 15 application deadline.",Computer Science M.Sc. for Prospective Students,University of Stuttgart,https://www.uni-stuttgart.de/en/study/study-programs/Computer-Science-M.Sc-00007./,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current recurring application window checked 2026-09-10,high,official page checked,stage3re08:stuttgart:program,
2.0,stage3src:4292d458a3cc42517e03,ror:04vnq7t77:program:thesis-or-research-master-s:computer-science-m-sc,ror:04vnq7t77,University of Stuttgart,funding|tuition|fees|health,"EUR 1,500 non-EU tuition per semester plus the current EUR 184 semester fee and statutory exemption boundaries.",Tuition Fees for International Students,University of Stuttgart,https://www.student.uni-stuttgart.de/en/organizing-studies/formalities/tuition-and-fees/tuition-fee/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current fee policy checked 2026-09-10,high,official page checked,stage3re08:stuttgart:tuition,
2.0,stage3src:e021229dd3ce1bfb0e54,ror:04vnq7t77:program:thesis-or-research-master-s:computer-science-m-sc,ror:04vnq7t77,University of Stuttgart,admissions|eligibility|deadline,English-program admission regulation and November 15-January 15 winter-semester application period.,Admission Regulations for Master's Programs Taught in English,University of Stuttgart,https://www.uni-stuttgart.de/en/study/application/master/admission/index.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current rules checked 2026-09-10,high,official page checked,stage3re08:stuttgart:admission,
2.0,stage3src:52a74812a5e33e56d3b4,us:ipeds:178411:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:178411,Missouri University of Science and Technology,admissions|eligibility|language|fees|funding|tuition,"English tests, advisor-first model, direct-PhD conversion risk, assistantship types, first-semester GTA exclusion, approximate stipend, and tuition-waiver threshold.",Computer Science Graduate FAQ,Missouri University of Science and Technology,https://cs.mst.edu/graduate-degrees/graduatefaq/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current guidance checked 2026-09-10,high,official page checked,stage3re08:mst:admissions-funding,
2.0,stage3src:b3bc9e70d5961e8443fb,us:ipeds:178411:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:178411,Missouri University of Science and Technology,admissions|fees|eligibility,USD 75 international graduate application fee and event-based waiver boundary.,Graduate Students On Campus,Missouri University of Science and Technology,https://futurestudents.mst.edu/admissions/graduate/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current fee guidance checked 2026-09-10,high,official page checked,stage3re08:mst:fee,
2.0,stage3src:ce5a5f64e63022574389,us:ipeds:178411:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:178411,Missouri University of Science and Technology,program|research|admissions|eligibility,"Current PhD, dissertation and publication requirements, prerequisite knowledge, supervisory-interest gate, and discretionary bachelor's entry.",Doctor of Philosophy in Computer Science,Missouri University of Science and Technology,https://cs.mst.edu/graduate-degrees/phd/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re08:mst:program,
2.0,stage3src:1ebd7a3c8bdb18548bd0,us:ipeds:201885:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:201885,University of Cincinnati-Main Campus,program|research|eligibility,Current Computer Science and Engineering doctorate and software-systems research environment.,Computer Science and Engineering Doctoral Program,University of Cincinnati,https://www.ceas.uc.edu/academics/departments/electrical-computer-engineering/degrees-programs/computer-science-engineering-phd.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re08:cincinnati:program,
2.0,stage3src:3ff9e4bafa169b386740,us:ipeds:201885:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:201885,University of Cincinnati-Main Campus,admissions|fees,USD 80 international CEAS application fee.,Graduate Admission Requirements,University of Cincinnati Admissions,https://www.admissions.uc.edu/apply/graduate/requirements.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current fee schedule checked 2026-09-10,high,official page checked,stage3re08:cincinnati:fee,
2.0,stage3src:a6a18d18134f5e5a5a46,us:ipeds:201885:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:201885,University of Cincinnati-Main Campus,admissions|eligibility|language|deadline|fees|funding|tuition,"3.0 GPA, English thresholds, Fall 2027 GRE rule, recurring January 15 priority date, separate applications and fees, and first-year PhD assistantship with full tuition award.",Graduate Frequently Asked Questions,University of Cincinnati CEAS,https://www.ceas.uc.edu/admissions/graduate/faqs.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current guidance with explicit Fall 2027 GRE policy,high,official page checked,stage3re08:cincinnati:admissions-funding,
2.0,stage3src:6f0b0b231f1208b413bc,us:ipeds:227216:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:227216,University of North Texas,funding|tuition|fees|deadline,"Limited TA, TF, and RA availability, separate application, doctoral eligibility, and in-state tuition treatment for half-time funded international students.",Graduate Assistantship,University of North Texas Computer Science and Engineering,https://engineering.unt.edu/cse/students/graduate-assistantship.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Latest 2026 assistantship window; Fall 2027 pending,high,official page checked,stage3re08:unt:assistantship,
2.0,stage3src:beacfc7c6ba8bb330df9,us:ipeds:227216:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:227216,University of North Texas,program|research|eligibility|funding,"Current doctorate, bachelor's and master's credit routes, software and security research, and general assistantship signal.",Computer Science and Engineering Ph.D.,University of North Texas,https://www.unt.edu/academics/programs/computer-science-and-engineering-phd.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current page checked 2026-09-10,high,official page checked,stage3re08:unt:program,
2.0,stage3src:cde959b77cdef5d625db,us:ipeds:227216:program:phd:ph-d-in-computer-science-and-engineering,us:ipeds:227216,University of North Texas,admissions|eligibility|language|deadline,"Published 3.5 PhD GPA benchmark, optional GRE, international hard date, and recurring January 15 funding-priority deadline.",Graduate Admissions,University of North Texas Computer Science and Engineering,https://engineering.unt.edu/cse/graduate/admissions.html,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current recurring guidance checked 2026-09-10,high,official page checked,stage3re08:unt:admissions,
2.0,stage3src:410b8718f5fa8dc5019c,us:ipeds:234030:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:234030,Virginia Commonwealth University,funding|tuition|fees|health,"Competitive assistantship structure, tuition and mandatory-fee coverage, stipend, eligibility conditions, and excluded health-insurance premium.",Graduate Assistantships,Virginia Commonwealth University College of Engineering,https://egr.vcu.edu/current-students/student-services/graduate/assistantships/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current policy checked 2026-09-10,high,official page checked,stage3re08:vcu:assistantship,
2.0,stage3src:67ae0b7415dade17f267,us:ipeds:234030:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:234030,Virginia Commonwealth University,admissions|fees,Nonrefundable USD 70 fee for each graduate program application.,Graduate Studies at VCU,Virginia Commonwealth University Graduate School,https://graduate.vcu.edu/prospective-students/uncovering-graduate-studies-at-vcu/graduate-studies-at-vcu/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current fee guidance checked 2026-09-10,high,official page checked,stage3re08:vcu:fee,
2.0,stage3src:7fe3718919950a1d12c1,us:ipeds:234030:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:234030,Virginia Commonwealth University,admissions|eligibility|language|deadline|funding,"International TOEFL/IELTS thresholds, recurring preferred dates, automatic doctoral funding consideration, advisor expectation, and admitted-doctoral funding model.",International Engineering Admissions,Virginia Commonwealth University College of Engineering,https://egr.vcu.edu/future-students/international/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current recurring guidance checked 2026-09-10,high,official page checked,stage3re08:vcu:doctoral-admissions,
2.0,stage3src:f07f273c3a670bcfc01d,us:ipeds:234030:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:234030,Virginia Commonwealth University,program|research|admissions|eligibility,"Current Computer Science PhD, post-baccalaureate structure, research curriculum, and international application boundary.","Computer Science, Doctor of Philosophy",Virginia Commonwealth University,https://bulletin.vcu.edu/graduate/school-engineering/computer-science/computer-science-phd/,data/raw/pass2/stage_03_reentry_08.json,official web page,official,2026-09-10,Current bulletin checked 2026-09-10,high,official page checked,stage3re08:vcu:program,
