schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry13:uri-cs:program,us:ipeds:217484,Computer Science Ph.D.,official_program_or_department_signal,exact doctorate and research route,Computer Science Ph.D.,University of Rhode Island,https://www.uri.edu/programs/program/computer-science-ph-d/,2026-09-11,"Official program page confirms the Computer Science PhD, advanced research orientation, doctoral milestones, and dissertation route.","The page does not establish applicant eligibility, admission, advisor availability, or support."
2.0,reentry13:uri-cs:academics,us:ipeds:217484,Computer Science Ph.D.,research_masters_or_scholarship_search,research environment and assistantship package signal,Computer Science Academics,University of Rhode Island,https://web.uri.edu/cs/academics/,2026-09-11,"Official department page describes graduate research and states that selected students may receive assistantships including stipend, tuition, fees, and health-insurance support.","Support is selective; amount, duration, renewal, summer coverage, and applicant-specific availability remain unresolved."
2.0,reentry13:bishops-cs:program,ca:dli:O19359010995,M.Sc. in Computer Science - Thesis Option,official_program_or_department_signal,exact thesis route and research scope,Master's Degree Program in Computer Science,Bishop's University,https://www.ubishops.ca/academics/faculties-and-schools/faculty-of-natural-sciences-and-mathematics/computer-science/masters-degree-program/,2026-09-11,"Official department page confirms the research-intensive Computer Science MSc, supervised thesis route, and research scope including formal software engineering and AI-related areas.","Program existence does not establish admission, supervisor commitment, funding, or international affordability."
2.0,reentry13:bishops-cs:funding,ca:dli:O19359010995,M.Sc. in Computer Science - Thesis Option,research_masters_or_scholarship_search,program financial mechanisms and cost boundary,Financial Matters,Bishop's University,https://www.ubishops.ca/academic-programs/faculty-of-natural-sciences-and-mathematics/computer-science/masters-degree-program/financial-matters/,2026-09-11,Official program financial page describes teaching-assistantship and other support possibilities for computer science graduate students.,"No applicant-specific award, duration, complete tuition offset, or net living-cost coverage is established."
2.0,reentry13:uqam-cs:program,ca:dli:O19359011134,Maîtrise en informatique - profil avec mémoire,official_program_or_department_signal,exact mémoire route and software research fit,Maîtrise en informatique,Université du Québec à Montréal,https://info.uqam.ca/ma%C3%AEtrise_en_informatique/,2026-09-11,"Official department page confirms the research master's and mémoire route and exposes current coursework and research alignment in verification, software contracts, requirements, quality assurance, and security.","Applicant equivalency, language readiness, supervision, admission, and future course availability remain unverified."
2.0,reentry13:uqam-cs:scholarship,ca:dli:O19359011134,Maîtrise en informatique - profil avec mémoire,research_masters_or_scholarship_search,current competitive research-master's award,Bourse de maîtrise en informatique,Université du Québec à Montréal,https://www.apps.uqam.ca/Application/Bourses/Bourses/DetailBourse.aspx?brs_id_bourse=12892,2026-09-11,Official UQAM awards page records a current competitive scholarship for eligible computer science master's students pursuing research.,"The award is selective and limited; eligibility, renewal, tuition interaction, and net international affordability remain unresolved."
2.0,reentry13:moncton-cs:program,ca:dli:O19391556532,Maîtrise ès sciences (informatique),official_program_or_department_signal,exact thesis master's and research areas,Maîtrise ès sciences (informatique),Université de Moncton,https://www.umcs.umoncton.ca/fesr/programmes?programme_id=222&programme_select=222,2026-09-11,"Official graduate-program page confirms the computer science MSc, thesis route, admission framework, and research areas in software, networks, and knowledge systems.","Applicant equivalency, language readiness, supervisor commitment, funding, and future-cycle availability remain unverified."
2.0,reentry13:moncton-cs:guide,ca:dli:O19391556532,Maîtrise ès sciences (informatique),research_masters_or_scholarship_search,program structure and unresolved financial route,Maîtrise ès sciences en informatique - informations pratiques,Université de Moncton,https://www.umoncton.ca/umcm-sciences-informatique/sites/umcm-sciences-informatique.prod.umoncton.ca/files/wf/mscinf_infopratique092024.pdf,2026-09-11,"Official department guide corroborates the research program, thesis and supervision structure, and practical requirements for MSc students.",The guide does not establish a universal funded offer or current international net cost; Stage 3 must verify all support terms.
2.0,reentry13:tampere-ains:program,ror:033003e23,Master's Programme in AI-Native Software,official_program_or_department_signal,"exact English two-year route, software fit, and thesis","AI-Native Software, Computing Sciences and Electrical Engineering",Tampere University,https://www.tuni.fi/en/tau/masters-programmes/ai-native-software-computing-sciences-and-electrical-engineering,2026-09-11,"Official program page confirms the English two-year master's, advanced AI-native software and systems scope, software quality and security content, and master's thesis.","Applicant equivalency, selection, future curriculum, thesis placement, and financing remain unverified."
2.0,reentry13:tampere-ains:funding,ror:033003e23,Master's Programme in AI-Native Software,research_masters_or_scholarship_search,"tuition, scholarship, and living-cost boundary",Tuition fees and scholarships,Tampere University,https://www.tuni.fi/en/tau/financial-matters/tuition-fees-and-scholarships,2026-09-11,"Official university page describes tuition liability, competitive scholarship mechanisms, and the need to budget separately for living costs.","Scholarship selection, exact 2027 terms, renewal, remaining tuition, and living-cost sufficiency are unresolved."
2.0,reentry13:paderborn-cs:program,ror:058kzsd48,M.Sc. Computer Science,official_program_or_department_signal,"exact English master's, focus areas, project group, and thesis",Computer Science (Master),Paderborn University,https://www.uni-paderborn.de/en/studyoffer/course_of_study/computer-science-master,2026-09-11,"Official course page and department materials establish the English Computer Science MSc, scientific orientation, Security, Software Engineering, and systems focus areas, project group, and master's thesis.","Program structure does not establish applicant equivalency, admission, thesis placement, or funding."
2.0,reentry13:paderborn-cs:international,ror:058kzsd48,M.Sc. Computer Science,research_masters_or_scholarship_search,international entry requirements and financial uncertainty,Information for international students,Paderborn University,https://cs.uni-paderborn.de/en/studies/getting-started/information-for-international-students,2026-09-11,"Official department page specifies subject-credit preparation, grade conversion, GRE or dMat conditions, English evidence, and application deadlines for international Computer Science MSc applicants.","Eligibility rules do not establish admission or financing; semester contribution, living costs, and any scholarship or employment route remain unverified."
2.0,reentry13:abo-it:program,ror:029pk6x14,Master's Degree Programme in Information Technology - Computer Science,official_program_or_department_signal,"exact English two-year route, formal and systems fit, and thesis",Master's Degree Programme in Information Technology,Åbo Akademi University,https://www.abo.fi/en/study-programme/masters-degree-programme-in-information-technology/,2026-09-11,"Official program page confirms the English 120-ECTS two-year Computer Science track, formal methods, cloud, IoT and high-performance-computing scope, and independent master's thesis.","Applicant equivalency, admission, future curriculum, thesis placement, and financing remain unverified."
2.0,reentry13:abo-it:scholarship,ror:029pk6x14,Master's Degree Programme in Information Technology - Computer Science,research_masters_or_scholarship_search,current tuition reduction and residual-cost boundary,Tuition fee scholarships for master students,Åbo Akademi University,https://www.abo.fi/en/study/apply/international-master-programmes/scholarship-programme-for-master-students/,2026-09-11,"Official university page states the 2026 early-commitment and second-year EUR 4,000 tuition reductions for fee-paying master's students against EUR 12,000 annual tuition.","The terms may change for 2027, leave substantial tuition unpaid, exclude living costs, and do not establish a complete affordable package."
