schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry18:howard-cs:program,us:ipeds:131520,Computer Science (Ph.D.),official_program_or_department_signal,"exact doctorate, research specializations, and Fall 2027 cycle",Computer Science (Ph.D.),Howard University,https://gs.howard.edu/index.php/computer-science-phd,2026-09-11,"Official Graduate School page confirms the doctorate, software engineering, security, systems, and AI specializations and current Fall 2027 deadlines.","The page does not establish admission, precise course equivalency, or advisor availability."
2.0,reentry18:howard-cs:funding,us:ipeds:131520,Computer Science (Ph.D.),research_masters_or_scholarship_search,competitive graduate and department assistantship routes,Computer Science Ph.D. Program Details,Howard University,https://gs.howard.edu/academics/degree-programs/computer-science-phd-program-details,2026-09-11,Official program detail page states that admitted students may compete for tuition-remission-and-stipend awards and that department research or teaching assistantships may be available.,"Funding is competitive and the current amount, duration, summer coverage, fees, insurance, and net cost are unresolved."
2.0,reentry18:sfu-ensc-masc:program,ca:dli:O18781994282,Master of Applied Science in Engineering Science,official_program_or_department_signal,"exact thesis MASc, duration, supervision, and research structure",Master of Applied Science in Engineering Science,Simon Fraser University,https://www.sfu.ca/fas/study/future-graduates/programs/master-applied-science.html,2026-09-11,"Official SFU page confirms the two-year research MASc, coursework, thesis, required supervisor outreach, and research funding duration.","It does not establish supervisor availability, applicant equivalency, or the value and net sufficiency of a future offer."
2.0,reentry18:sfu-ensc-masc:funding,ca:dli:O18781994282,Master of Applied Science in Engineering Science,research_masters_or_scholarship_search,school thesis-student funding framework,Engineering Science Financial Support,Simon Fraser University,https://www.sfu.ca/content/sfu/fas/study/current-students/school-of-engineering-science/graduates/financial-support.html,2026-09-11,"Official school page states that thesis-based MASc students receive support assembled from supervisor funding, TA work, awards, and graduate fellowships subject to progress.","The applicable minimum, international tuition offset, award selection, fees, insurance, and net living support require Stage 3 review."
2.0,reentry18:concordia-ece-masc:program,ca:dli:O19359011007,Electrical and Computer Engineering (MASc),official_program_or_department_signal,"exact thesis MASc, duration, admissions, and program funding language",Electrical and Computer Engineering (MASc),Concordia University,https://www.concordia.ca/academics/graduate/electrical-engineering-masc.html,2026-09-11,"Official Concordia page confirms the two-year thesis MASc, international deadlines, and generally available packages combining awards and assistantships for most thesis students.","Most is not all; exact applicant eligibility, supervisor availability, and offer value remain unresolved."
2.0,reentry18:concordia-ece-masc:funding,ca:dli:O19359011007,Electrical and Computer Engineering (MASc),research_masters_or_scholarship_search,graduate entrance funding framework,Funding,Concordia University,https://www.concordia.ca/gradstudies/funding.html,2026-09-11,Official Graduate Studies page documents competitive admission-time funding packages and automatic entrance-award consideration.,"It does not identify a guaranteed ECE MASc amount, duration, tuition offset, or net international support."
2.0,reentry18:ontario-tech-ece-masc:program,ca:dli:O19315945002,Electrical and Computer Engineering (MASc),official_program_or_department_signal,"exact thesis MASc, Software Systems field, eligibility, and funding mechanisms",Electrical and Computer Engineering Master's Programs,Ontario Tech University,https://gradstudies.ontariotechu.ca/future_students/programs/masters_programs/electrical_and_computer_engineering/index.php,2026-09-11,"Official program page confirms the two-year research MASc, supervised thesis, Software Systems field, research topics, admission threshold, and automatic funding consideration.","The applicant's degree equivalency, supervisor availability, and exact international package are not established."
2.0,reentry18:ontario-tech-ece-masc:funding,ca:dli:O19315945002,Electrical and Computer Engineering (MASc),research_masters_or_scholarship_search,MASc assistantship and minimum-package mechanism,Financial Aid,Ontario Tech University,https://engineering.ontariotechu.ca/future-students/graduate/unpublished-financial-aid.php,2026-09-11,"Official faculty page documents TA and RA support for MASc students, normally offered at admission as part of a guaranteed funding package.","The page does not state a current international package value, duration, tuition offset, or net cost."
2.0,reentry18:se4gd-plus:program,ror:0208vgz68,Erasmus Mundus Joint Master's Programme Software Engineers for Green Deal (SE4GD+),official_program_or_department_signal,current joint master's identity and software-engineering purpose,Erasmus Mundus Master's Programme Software Engineers for Green Deal,Lappeenranta-Lahti University of Technology,https://www.lut.fi/en/studies/tekniikka/erasmus-mundus-masters-programme-software-engineers-green-deal,2026-09-11,"Official LUT page confirms the joint master's, consortium delivery, and software-engineering focus for sustainability challenges.","The page does not conclusively establish the 2027 scholarship call, applicant eligibility, or net funding."
2.0,reentry18:se4gd-plus:curriculum,ror:0208vgz68,Erasmus Mundus Joint Master's Programme Software Engineers for Green Deal (SE4GD+),research_masters_or_scholarship_search,"2026-27 joint curriculum, mobility, and research-degree structure",SE4GD+ Curriculum 2026-2027,Lappeenranta-Lahti University of Technology,https://forms.lut.fi/opinto-opas/Tutkinto.aspx?id=otm-a9416a4a-33bc-459c-a0cb-00ebdb7e6be6&lang=en-US&period=lut-curriculum-period-2026-2027,2026-09-11,"Official LUT curriculum confirms the active 120-ECTS SE4GD+ joint route, compulsory mobility, and advanced software-engineering learning outcomes.","Funding, admissions dates, thesis assignment, and applicant-specific qualification remain unresolved."
2.0,reentry18:saarland-cs-msc:program,ror:01jdpyv68,Computer Science (M.Sc.),official_program_or_department_signal,"exact research MSc, degree route, English rule, and research environment",Computer Science (M.Sc.),Saarland University,https://www.uni-saarland.de/en/study/programmes/master/informatics.html,2026-09-11,"Official university page confirms the English research-driven MSc, relevant bachelor's route, C1 English rule, and large active computer-science research environment.","It does not establish applicant-specific qualification, admission, scholarship, or thesis supervision."
2.0,reentry18:saarland-cs-msc:funding,ror:01jdpyv68,Computer Science (M.Sc.),research_masters_or_scholarship_search,tuition and competitive scholarship framework,Financing Your Studies,Saarland University,https://www.uni-saarland.de/fileadmin/upload/studium/flyer/sprachen/financing-your-studies.pdf,2026-09-11,Official university guide states that state funding covers tuition for consecutive master's programs and points international students to scholarship routes.,"Semester charges and living, health, visa, and travel costs remain, and no scholarship is guaranteed."
2.0,reentry18:chalmers-se-msc:program,ror:040wg7k59,"Software Engineering, MSc",official_program_or_department_signal,"current 2027 programme, prerequisites, research specializations, and thesis route","Software Engineering, MSc",Chalmers University of Technology,https://www.chalmers.se/en/education/find-masters-programme/software-engineering-msc/,2026-09-11,"Official Chalmers page confirms the English two-year MSc, January 15, 2027 deadline, exact prerequisite buckets, research links, and software-quality, systems, and AI-engineering content.","Applicant prerequisite equivalency, admission, specialization capacity, and thesis supervision remain unverified."
2.0,reentry18:chalmers-se-msc:funding,ror:040wg7k59,"Software Engineering, MSc",research_masters_or_scholarship_search,2027 fee-payer scholarship competition,Scholarships for Fee-paying Students,Chalmers University of Technology,https://www.chalmers.se/en/education/application-and-admission/scholarships-for-fee-paying-students/,2026-09-11,Official Chalmers page confirms a separate scholarship competition for fee-paying master's applicants opening in late November 2026.,"The award, value, tuition offset, living coverage, and net-cost sufficiency are competitive and unresolved."
