schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry07:uvic-ece:program-fit,ca:dli:O19280533442,Master of Applied Science in Electrical and Computer Engineering,official_program_or_department_signal,exact research MASc and current software-oriented supervision,Electrical and Computer Engineering (MASc),University of Victoria,https://www.uvic.ca/graduate/programs/graduate-programs/credential-pages/electrical-computer-engineering-cred/electrical-and-computer-engineering-masc.php,2026-09-10,"Official program page confirms the research MASc, thesis and oral examination, international cohort, required supervisor, and software, security, privacy, and systems research interests.",A listed faculty interest does not establish supervision availability.
2.0,reentry07:uvic-ece:funding,ca:dli:O19280533442,Master of Applied Science in Electrical and Computer Engineering,research_masters_or_scholarship_search,conditional research assistantship and fellowship mechanisms,Awards and Funding,University of Victoria,https://www.uvic.ca/ecs/ece/future/graduate/awards-and-funding/index.php,2026-09-10,Official ECE page states that research MASc students may receive supervisor-funded assistantships and that Canadian and international students are considered for fellowships.,Both mechanisms are conditional and do not establish total net-cost coverage.
2.0,reentry07:tu-graz:program,ror:00d7xrm67,Master's Degree Programme in Software Engineering and Management,official_program_or_department_signal,exact English software-engineering master's and admission boundary,Software Engineering and Management,Graz University of Technology,https://www.tugraz.at/en/studying-and-teaching/degree-and-certificate-programmes/masters-degree-programmes/software-engineering-and-management,2026-09-10,"Official program page confirms the English, four-semester, 120-ECTS master's, software-engineering focal areas, thesis, and relevant-bachelor admission route.","International equivalency, fees, and Fall 2027 terms remain unverified."
2.0,reentry07:tu-graz:curriculum,ror:00d7xrm67,Master's Degree Programme in Software Engineering and Management,official_program_or_department_signal,research-led curriculum and software-security fit,Curriculum Software Engineering and Management,Graz University of Technology,https://www.tugraz.at/fileadmin/user_upload/tugrazInternal/Studium/Studienangebot/Masterstudien/Curricula/Curriculum_Master_Software_Engineering_Management_EN.pdf,2026-09-10,"Current official curriculum describes research-led training across software development, maintenance, software technology, information security, and other technical specializations.",Curriculum fit does not establish funding or applicant admission.
2.0,reentry07:lut:program,ror:0208vgz68,Master's Programme in Software Engineering and Digital Transformation,official_program_or_department_signal,"exact English software-engineering master's, thesis, and tuition",Software Engineering and Digital Transformation,Lappeenranta-Lahti University of Technology,https://www.lut.fi/en/studies/technology/masters-programmes-technology/masters-programme-software-engineering-and-digital,2026-09-10,"Official program page confirms the two-year English MSc, Software Engineering specialization, research preparation, thesis, and current non-EU tuition.",The target Fall 2027 call and applicant-specific admission remain unverified.
2.0,reentry07:lut:study-guide,ror:0208vgz68,Master's Programme in Software Engineering and Digital Transformation,official_program_or_department_signal,current official study-guide route,Software Engineering Study Guides,Lappeenranta-Lahti University of Technology,https://elut.lut.fi/en/completing-studies/planning-your-studies/study-guides/software-engineering-study-guides,2026-09-10,Official study-guide directory lists the Software Engineering and Digital Transformation master's among current software-engineering degree routes.,The directory does not determine scholarship availability or eligibility.
2.0,reentry07:vu:program,ror:008xxew50,Computer Science MSc - Software Engineering and Green IT,official_program_or_department_signal,exact English MSc and software-engineering specialization,Computer Science Joint Degree VU/UvA,Vrije Universiteit Amsterdam,https://vu.nl/en/education/master/computer-science-joint-degree-vu-uva,2026-09-10,Official program page confirms the English two-year MSc and Software Engineering and Green IT specialization with access to both universities' research expertise.,"Stage 3 must verify international admission, the target cycle, and exact specialization rules."
2.0,reentry07:vu:scholarship,ror:008xxew50,Computer Science MSc - Software Engineering and Green IT,research_masters_or_scholarship_search,competitive non-EU tuition waiver boundary,Scholarships for Incoming Master's Students,Vrije Universiteit Amsterdam,https://vu.nl/en/education/more-about/incoming-master-scholarships,2026-09-10,Official scholarship page describes the merit-based VU Fellowship Programme tuition waiver for eligible non-EU master's applicants.,"The award is highly competitive, covers tuition only, and does not fund living costs."
2.0,reentry07:gothenburg:program,ror:01tm6cn81,Software Engineering and Management Master's Programme,official_program_or_department_signal,exact Fall 2027 English software-engineering master's,Software Engineering and Management Master's Programme,University of Gothenburg,https://www.gu.se/en/study-gothenburg/software-engineering-and-management-masters-programme-n2sof,2026-09-10,"Official program page confirms the English 120-ECTS route, software-engineering research preparation, prerequisites, tuition, and scholarship-nomination pathway.",Nomination eligibility does not establish a scholarship award or admission.
2.0,reentry07:gothenburg:syllabus,ror:01tm6cn81,Software Engineering and Management Master's Programme,official_program_or_department_signal,formal degree and thesis structure,Programme Syllabus - Software Engineering and Management,University of Gothenburg,https://www.gu.se/sites/default/files/2020-10/GU2020-2125_UP_N2SOF_eng_201001.pdf,2026-09-10,"Official syllabus confirms the 120-credit master's degree, English instruction, software-engineering subject, and advanced-level study structure.",The older syllabus must be reconciled with the live Fall 2027 program page in Stage 3.
