schema_version,stage3_source_id,candidate_program_id,institution_id,institution_name,claim_categories,exact_claim_supported,source_title,publisher,url,source_path,source_type,official_or_secondary,date_accessed,admissions_cycle,confidence,verification_status,original_source_id,access_note
2.0,stage3src:92c9f6bdf515ee440abb,ror:040wg7k59:program:thesis-or-research-master-s:software-engineering-msc,ror:040wg7k59,Chalmers University of Technology,funding|tuition|fees|health|summer|deadline,Separate 2027 scholarship competition for fee-paying master's applicants without a guaranteed award or published universal living package.,Scholarships for Fee-paying Students,Chalmers University of Technology,https://www.chalmers.se/en/education/application-and-admission/scholarships-for-fee-paying-students/,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,2027 scholarship window checked 2026-09-11,high,official page checked,stage3re18:chalmers:funding,
2.0,stage3src:a7fff8faba0f654eaba8,ror:040wg7k59:program:thesis-or-research-master-s:software-engineering-msc,ror:040wg7k59,Chalmers University of Technology,program|research|admissions|eligibility|language|deadline|tuition,"Current English two-year Software Engineering MSc, exact prerequisite buckets, research-linked specializations, and January 15, 2027 deadline.","Software Engineering, MSc",Chalmers University of Technology,https://www.chalmers.se/en/education/find-masters-programme/software-engineering-msc/,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Fall 2027,high,official page checked,stage3re18:chalmers:program,
2.0,stage3src:9c9377aefdbb42a56e57,us:ipeds:104151:program:phd:computer-science-phd,us:ipeds:104151,Arizona State University Campus Immersion,program|research|admissions|eligibility|language|deadline,"Current Computer Science PhD, research areas, exceptional bachelor's entry, 3.50 last-60-hour threshold, materials, and recurring priority deadline.","Computer Science, PhD",Arizona State University,https://degrees.asu.edu/masters-phd/major/ASU00/ESCOMSCPHD/computer-science-phd/,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current recurring table checked 2026-09-11,high,official page checked,stage3re18:asu:program,
2.0,stage3src:eb5605904d01ae5d549a,us:ipeds:104151:program:phd:computer-science-phd,us:ipeds:104151,Arizona State University Campus Immersion,funding|tuition|fees|health|summer,"Limited written-aid offers, assistantship mechanisms, doctoral stipend policy, and explicit applicant responsibility when no written funding is offered.","Teaching and Research Assistantships, Fellowships and Awards",Arizona State University,https://scai.engineering.asu.edu/teaching-research-assistantships-fellowships-awards/,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current policy checked 2026-09-11,high,official page checked,stage3re18:asu:funding,
2.0,stage3src:a102fa9b93a21aef252e,us:ipeds:131520:program:phd:computer-science-ph-d,us:ipeds:131520,Howard University,program|research|admissions|eligibility|language|deadline|funding,"Current Computer Science PhD, specializations, Fall 2027 deadlines, early assistantship deadline, and competitive support route.",Computer Science (Ph.D.),Howard University,https://gs.howard.edu/index.php/computer-science-phd,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Fall 2027,high,official page checked,stage3re18:howard:program,
2.0,stage3src:b6cfcfb1431d30b90939,us:ipeds:131520:program:phd:computer-science-ph-d,us:ipeds:131520,Howard University,program|research|admissions|funding|tuition|fees|health|summer,Doctoral candidacy and dissertation structure plus competitive tuition-remission-and-stipend awards and department assistantship mechanisms.,Computer Science Ph.D. Program Details,Howard University,https://gs.howard.edu/academics/degree-programs/computer-science-phd-program-details,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re18:howard:details,
2.0,stage3src:015e4411309f9787be79,us:ipeds:194824:program:phd:ph-d-in-computer-science,us:ipeds:194824,Rensselaer Polytechnic Institute,funding|tuition|stipend|summer|fees,Assistantship tuition waivers and 2026-27 academic-year and summer stipend minimums.,Internal Funding,Rensselaer Polytechnic Institute,https://graduate.rpi.edu/funding-fellowships/internal-funding,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,2026-27 funding rates checked 2026-09-11,high,official page checked,stage3re18:rpi:funding,
2.0,stage3src:c84611953bcf9e838361,us:ipeds:194824:program:phd:ph-d-in-computer-science,us:ipeds:194824,Rensselaer Polytechnic Institute,program|research|admissions|eligibility|deadline|funding|tuition,"Current direct/post-MS doctorate, original-research milestones, competitive admission, financial-aid deadline, and department duration-funding statement.",Ph.D. in Computer Science,Rensselaer Polytechnic Institute,https://compsci.rpi.edu/programs/phd-computer-science,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current recurring deadlines checked 2026-09-11,high,official page checked,stage3re18:rpi:program,
2.0,stage3src:662339b57edff2f9e620,us:ipeds:209807:program:phd:doctoral-degree-in-computer-science-ph-d,us:ipeds:209807,Portland State University,admissions|eligibility|language|deadline|funding|tuition|fees|summer,"2026-27 admission requirements, 3.0 minimum, fall deadlines, one-year guaranteed-funding consideration boundary, and assistantship framework.",CS Graduate Student Handbook 2026-27,Portland State University,https://web.cs.pdx.edu/cs-graduate-student-handbook-2026-27/,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,2026-27 handbook checked 2026-09-11,high,official page checked,stage3re18:portland:handbook,
2.0,stage3src:cbf5a662bca7792dd751,us:ipeds:209807:program:phd:doctoral-degree-in-computer-science-ph-d,us:ipeds:209807,Portland State University,program|research|admissions|eligibility,"Current bachelor's-entry Computer Science PhD, research milestones, advisor structure, and dissertation requirements.",Doctoral Degree in Computer Science (Ph.D.),Portland State University,https://web.cs.pdx.edu/phd-doctoral-degree-in-cs/,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current program page checked 2026-09-11,high,official page checked,stage3re18:portland:program,
2.0,stage3src:4924d5756b42e348a1f4,us:ipeds:228246:program:phd:ph-d-in-computer-science,us:ipeds:228246,Southern Methodist University,program|research|admissions|eligibility,"Current Computer Science PhD, qualifying examination, proposal, and dissertation structure.",Computer Science Doctoral Programs,Southern Methodist University,https://www.smu.edu/lyle/departments/cs/doctoral-programs,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re18:smu:program,
2.0,stage3src:c7245c4c663193fbe814,us:ipeds:228246:program:phd:ph-d-in-computer-science,us:ipeds:228246,Southern Methodist University,funding|tuition|stipend|health|summer|admissions,"Competitive tuition fellowships and department assistantships available to international doctoral applicants, with some named five-year support routes.",The International Applicant's Guide to a Ph.D.,Southern Methodist University,https://grad.smu.edu/the-international-applicants-guide-to-a-phd,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current guidance checked 2026-09-11,high,official page checked,stage3re18:smu:funding,
2.0,stage3src:917a9c7df4508007a571,us:ipeds:228723:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:228723,Texas A&M University-College Station,funding|tuition|fees|health|summer|admissions,"CSE assistantship resident-tuition and fee coverage, health-insurance eligibility, automatic funding consideration, and absence of a universal award guarantee.",CSE Graduate Programs Frequently Asked Questions,Texas A&M University,https://engineering.tamu.edu/cse/academics/degrees/graduate/faq.html,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current policy checked 2026-09-11,high,official page checked,stage3re18:tamu:funding,
2.0,stage3src:e486e3a9a28af40865eb,us:ipeds:228723:program:phd:doctor-of-philosophy-in-computer-science,us:ipeds:228723,Texas A&M University-College Station,program|research|admissions|eligibility,"Current 96-credit pre-master's Computer Science PhD, software/systems breadth, research credits, and dissertation structure.",Doctor of Philosophy - Computer Science,Texas A&M University,https://engineering.tamu.edu/cse/academics/degrees/graduate/phd-cs.html,data/raw/pass2/stage_03_reentry_18.json,official web page,official,2026-09-11,Current page checked 2026-09-11,high,official page checked,stage3re18:tamu:program,
