schema_version,source_id,institution_id,program_name,discovery_path,evidence_role,title,publisher,url,accessed_date,evidence_summary,limitations
2.0,reentry09:stfx-cs:department,ca:dli:O19391556899,Master of Science in Computer Science,lab_or_center_signal,current departmental research environment,Computer Science Department,St. Francis Xavier University,https://www.stfx.ca/department/computer-science,2026-09-11,Official department page confirms the current computer-science academic and research setting supporting the MSc route.,Department activity does not establish a particular supervisor's capacity or willingness.
2.0,reentry09:kth-cs:program,ror:026vcq606,MSc Computer Science,official_program_or_department_signal,exact English MSc and research-connected software route,MSc Computer Science,KTH Royal Institute of Technology,https://www.kth.se/en/studies/master/computer-science,2026-09-11,"Official page confirms the Fall 2027 English 120-ECTS MSc, software technology and formal-methods pathways, research methodology, and final research or design project.",Program fit does not establish admission or scholarship selection.
2.0,reentry09:kth-cs:admission,ror:026vcq606,MSc Computer Science,underrepresented_route_search,"specific prerequisites, selection, and observed admission statistic",Entry Requirements for Computer Science,KTH Royal Institute of Technology,https://www.kth.se/en/studies/2.23106/master/computer-science/entry-requirements-computer-science-1.419975,2026-09-11,"Official page specifies bachelor, mathematics, computing, and English requirements and reports 63 admissions among 762 eligible applicants for 2026.",The historical eligible-applicant rate is not an applicant-specific probability or a Fall 2027 guarantee.
2.0,reentry09:kth-cs:scholarship,ror:026vcq606,MSc Computer Science,research_masters_or_scholarship_search,competitive tuition scholarship boundary,KTH Scholarship,KTH Royal Institute of Technology,https://www.kth.se/en/studies/2.25746/kth-scholarship-1.72827,2026-09-11,Official scholarship page describes a full-tuition award for eligible fee-paying master's students and reports an eight-percent 2025 selection rate.,The award is highly competitive and does not cover living expenses.
2.0,reentry09:helsinki-cs:program,ror:040af2s02,Master's Programme in Computer Science,official_program_or_department_signal,exact English Computer Science master's,Master's Programme in Computer Science,University of Helsinki,https://www.helsinki.fi/en/degree-programmes/computer-science-masters-programme,2026-09-11,"Official program page confirms the two-year English master's, relevant computer-science curriculum, research setting, tuition, and thesis route.",Applicant-specific prerequisite mapping and the 2027 call remain unverified.
2.0,reentry09:helsinki-cs:scholarship,ror:040af2s02,Master's Programme in Computer Science,research_masters_or_scholarship_search,tuition-waiver and living-cost boundary,Tuition Fees and Scholarship Programme,University of Helsinki,https://www.helsinki.fi/en/admissions-and-education/apply-bachelors-and-masters-programmes/tuition-fees-and-scholarship-programme,2026-09-11,Official admissions page describes limited 50- and 100-percent tuition waivers for fee-liable master's students.,"Awards are very limited, most are partial, and living expenses are not covered."
2.0,reentry09:copenhagen-cs:program,ror:035b05819,MSc in Computer Science,official_program_or_department_signal,"exact MSc, thesis, prerequisites, and published intake context",MSc in Computer Science,University of Copenhagen,https://www.ku.dk/studies/masters/computer-science,2026-09-11,"Official program page confirms the computer-science MSc, thesis route, academic requirements, relevant software and systems content, and published applicant and admission context.","Published cohort statistics do not establish an applicant-specific probability, and 2027 terms remain unverified."
2.0,reentry09:copenhagen-cs:scholarship,ror:035b05819,MSc in Computer Science,research_masters_or_scholarship_search,limited government-scholarship mechanism,Scholarships for International Master's Students,University of Copenhagen,https://www.ku.dk/studies/masters/application-and-admission/scholarships,2026-09-11,Official admissions page describes automatic consideration of eligible non-EU admits for a limited number of Danish Government Scholarships.,Coverage may be full or partial tuition and may or may not include basic living support; no award is assured.
2.0,reentry09:tartu-cs:program,ror:03z77qz90,Master's in Computer Science,official_program_or_department_signal,"exact English master's, research thesis, admission, and tuition context",Computer Science Master's Programme,University of Tartu,https://ut.ee/en/curriculum/computer-science,2026-09-11,"Official program page confirms the English two-year 120-ECTS master's, 63-place intake, relevant computing curriculum, tuition, scholarship mechanisms, and thesis.",Published places and support options do not establish admission or adequate funding.
2.0,reentry09:tartu-cs:institute,ror:03z77qz90,Master's in Computer Science,research_masters_or_scholarship_search,departmental curriculum and scholarship detail,Computer Science MSc,University of Tartu,https://cs.ut.ee/en/content/computer-science-msc,2026-09-11,"Official institute page describes the current master's structure, research areas, thesis preparation, and competitive financial-support opportunities.",Scholarship and DIGILINK mechanisms are selective and do not prove full net-cost coverage.
